CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,TeamType,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,matchDateTime,timestamp,CustomMatchTime
32,268,6,Multi Day,Post,2021-02-05,5 Feb 2021,India VS England,09:00,03:30 GMT,2021-02-05,3,England,1,India,ENG,IND,18,MA Chidambaram Stadium,England Won by 227  Runs ,England,England won the Toss and elected to bat, won the Toss and elected to bat,1,578/10 (190.1 Ov) & 178/10 (46.3 Ov),337/10 (95.5 Ov) & 192/10 (58.1 Ov),,2021-02-05T09:00:00,Chennai,,,,,,,,44,42,0,0,1,India,,,,,3,England,Asia/Kolkata,9 Feb 2021,17:30,90,0,Test,1.0,ENGLAND TOUR OF INDIA TEST SERIES 2021,Anil Chaudhary,Nitin Menon,,England Won by 227  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah,4,4,1,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/dSTitv33Sg16569396479.jpg,2018-100mb00000000050-4663b710f88b11,Ishant Sharma,5,15,1,0,33.33,https://scores.bcci.tv/matchcentre/playerimages/ishant_sharma.jpg,2019-100mb00000000181-80151ce844b611,Jofra Archer,9.1,23,4,1,2.51,55.0,https://scores.bcci.tv/matchcentre/playerimages/jofra_archer.jpg,,,100,4,578/10 (190.1 Overs),578,10,190.1,3.04,337/10 (95.5 Overs),337,10,95.5,3.52,178/10 (46.3 Overs),178,10,46.3,3.83,192/10 (58.1 Overs),192,10,58.1,3.3,,,,,,,,,,,2,3,England,1,India,,,,,3,1st Test,,,1.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
32,269,6,Multi Day,Post,2021-02-13,13 Feb 2021,India VS England,09:00,03:30 GMT,2021-02-13,1,India,3,England,IND,ENG,18,MA Chidambaram Stadium,India Won by 317 Runs ,India,India won the Toss and elected to bat, won the Toss and elected to bat,1,329/10 (95.5 Ov) & 286/10 (85.5 Ov),134/10 (59.5 Ov) & 164/10 (54.2 Ov),,2021-02-13T09:00:00,Chennai,,,,,,,,42,87,44,86,1,India,,,,,3,England,Asia/Kolkata,17 Feb 2021,17:30,200,0,Test,2.0,ENGLAND TOUR OF INDIA TEST SERIES 2021,Nitin Menon,Virender Kumar Sharma,Anil Chaudhary,India Won by 317 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2019-100mb00000000206-501d92f644bb11,Moeen Ali,43,18,3,5,238.88,https://scores.bcci.tv/matchcentre/playerimages/soZBvcIruh1657192945206.png,2021-100mb00000000563-ed39c2f2647c11,Stuart Broad,5,10,1,0,50.0,,2018-100mb00000000014-227bc550e99c11,Kuldeep Yadav,6.2,25,1,2,3.95,19.0,https://scores.bcci.tv/matchcentre/playerimages/k3OsmacXC4165693951214.png,,,81.79,4,329/10 (95.5 Overs),329,10,95.5,3.43,134/10 (59.5 Overs),134,10,59.5,2.24,286/10 (85.5 Overs),286,10,85.5,3.33,164/10 (54.2 Overs),164,10,54.2,3.02,,,,,,,,,,,2,1,India,3,England,,,,,1,2nd  Test,,,2.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
32,270,4,Multi Day (D/N),Post,2021-02-24,24 Feb 2021,India VS England,14:00,08:30 GMT,2021-02-24,3,England,1,India,ENG,IND,55,Narendra Modi Stadium,India Won by 10 Wickets ,England,England won the Toss and elected to bat, won the Toss and elected to bat,1,112/10 (48.4 Ov) & 81/10 (30.4 Ov),145/10 (53.2 Ov) & 49/0 (7.4 Ov),,2021-02-24T14:00:00,Ahmedabad,,,,,,,,42,44,43,86,1,India,,,,,3,England,Asia/Kolkata,28 Feb 2021,22:00,200,0,Test,3.0,ENGLAND TOUR OF INDIA TEST SERIES 2021,Nitin Menon,Anil Chaudhary,C Shamshuddin,India Won by 10 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma,25,25,3,1,100.0,https://scores.bcci.tv/matchcentre/playerimages/KhClCcyxyV16660798546.png,2019-100mb00000000062-8fa4884a17f311,Shubman Gill,15,21,1,1,71.42,https://scores.bcci.tv/matchcentre/playerimages/Shubman-Gill-52.jpg,2019-100mb00000000312-ee44c40a7aee11,Joe Root,3.4,25,0,0,6.82,0.0,https://scores.bcci.tv/matchcentre/playerimages/q3FcqpOUPz1657626895312.png,,,75.96,4,112/10 (48.4 Overs),112,10,48.4,2.3,145/10 (53.2 Overs),145,10,53.2,2.72,81/10 (30.4 Overs),81,10,30.4,2.64,49/0 (7.4 Overs),49,0,7.4,6.39,,,,,,,,,,,2,3,England,1,India,,,,,1,3rd  Test,,,3.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
32,271,6,Multi Day,Post,2021-03-04,4 Mar 2021,India VS England,09:00,03:30 GMT,2021-03-04,3,England,1,India,ENG,IND,55,Narendra Modi Stadium,India Won by an innings and 25 Runs ,England,England won the Toss and elected to bat, won the Toss and elected to bat,0,205/10 (75.5 Ov) & 135/10 (54.5 Ov),365/10 (114.4 Ov),,2021-03-04T09:00:00,Ahmedabad,,,,,,,,42,87,44,86,1,India,,,,,3,England,Asia/Kolkata,8 Mar 2021,17:30,200,0,Test,4.0,ENGLAND TOUR OF INDIA TEST SERIES 2021,Nitin Menon,Virender Kumar Sharma,Anil Chaudhary,India Won by an innings and 25 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2021-100mb00000000557-a5dfa836647911,Daniel Lawrence,50,95,6,0,52.63,,2021-100mb00000000561-4c313732647a11,James Anderson,1,1,0,0,100.0,,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin,22.5,47,4,5,2.06,27.4,https://scores.bcci.tv/matchcentre/playerimages/Y0fzXxpgNd166607980645.png,,,100,3,205/10 (75.5 Overs),205,10,75.5,2.7,365/10 (114.4 Overs),365,10,114.4,3.18,135/10 (54.5 Overs),135,10,54.5,2.46,,,,,,,,,,,,,,,,2,3,England,,,,,,,1,4th  Test,,,4.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
34,332,8,T20 (N),Post,2021-03-12,12 Mar 2021,India VS England,18:30,13:00 GMT,2021-03-12,1,India,3,England,IND,ENG,55,Narendra Modi Stadium,England Won by 8  Wickets ,England,England won the Toss and elected to Field, won the Toss and elected to Field,1,124/7 (20.0 Ov),130/2 (15.3 Ov),,2021-03-12T18:30:00,Ahmedabad,,,,,,,,0,0,0,86,1,India,,,,,3,England,Asia/Kolkata,12 Mar 2021,23:30,20,0,T20,1.0,ENGLAND TOUR OF INDIA T20 SERIES 2021,,,,England Won by 8  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2021-100mb00000000573-fd4f131e802211,Dawid Malan,24,20,2,1,120.0,https://scores.bcci.tv/matchcentre/playerimages/O7OYbhp7ys1657192893573.png,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,26,17,1,2,152.94,https://scores.bcci.tv/matchcentre/playerimages/BWRJeuLScB1657626877216.png,2018-100mb00000000020-9223b16ce99c11,Washington Sundar,2.3,18,0,1,7.2,15.0,https://scores.bcci.tv/matchcentre/playerimages/Washington-Sundar.jpg,,,,2,124/7 (20.0 Overs),124,7,20.0,6.2,130/2 (15.3 Overs),130,2,15.3,8.39,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,1st T20I,,,1.0,167,0.0,0.0,,,,,,,,,,,,,,0.0,
34,333,8,T20 (N),Post,2021-03-14,14 Mar 2021,India VS England,18:30,13:00 GMT,2021-03-14,3,England,1,India,ENG,IND,55,Narendra Modi Stadium,India Won by 7  Runs ,India,India won the Toss and elected to Field, won the Toss and elected to Field,1,164/6 (20.0 Ov),166/3 (17.5 Ov),,2021-03-14T18:30:00,Ahmedabad,,,,,,,,44,159,87,86,1,India,,,,,3,England,Asia/Kolkata,14 Mar 2021,23:30,20,0,T20,2.0,ENGLAND TOUR OF INDIA T20 SERIES 2021,Anil Chaudhary,KN Ananthapadmanabhan,Virender Kumar Sharma,India Won by 7  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2018-wicb00000000002-47ea5a6ae99a11,Virat Kohli,73,49,5,3,148.97,https://scores.bcci.tv/matchcentre/playerimages/q6m3glbNQq16660798662.png,2018-100mb00000000012-ea4c47d2e99b11,Shreyas Iyer,8,8,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/9JPdeCsQpE165693938412.jpg,2020-100mb00000000519-a0440d96638711,Chris Jordan,2.5,38,0,1,13.41,17.0,https://scores.bcci.tv/matchcentre/playerimages/BtZcSbe0si1657192905519.png,,,,2,164/6 (20.0 Overs),164,6,20.0,8.2,166/3 (17.5 Overs),166,3,17.5,9.31,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,2nd  T20I,,,2.0,186,0.0,0.0,,,,,,,,,,,,,,0.0,
34,334,8,T20 (N),Post,2021-03-16,16 Mar 2021,India VS England,18:30,13:00 GMT,2021-03-16,1,India,3,England,IND,ENG,55,Narendra Modi Stadium,England Won by 8 Wickets ,England,England won the Toss and elected to Field, won the Toss and elected to Field,1,156/6 (20.0 Ov),158/2 (18.2 Ov),,2021-03-16T18:30:00,Ahmedabad,,,,,,,,44,87,0,86,1,India,,,,,3,England,Asia/Kolkata,16 Mar 2021,23:30,20,0,T20,3.0,ENGLAND TOUR OF INDIA T20 SERIES 2021,Anil Chaudhary,Virender Kumar Sharma,,England Won by 8 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2019-100mb00000000216-33c1188144bd11,Jonny Bairstow,40,28,5,0,142.85,https://scores.bcci.tv/matchcentre/playerimages/BWRJeuLScB1657626877216.png,2019-100mb00000000182-b78f12ef44b611,Jos Buttler,83,52,5,4,159.61,https://scores.bcci.tv/matchcentre/playerimages/W2Ie1iwJSC1657192981182.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,3.2,36,0,0,10.8,0.0,https://scores.bcci.tv/matchcentre/playerimages/EoQUScci2U1674023787105.png,,,,2,156/6 (20.0 Overs),156,6,20.0,7.8,158/2 (18.2 Overs),158,2,18.2,8.62,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,3rd  T20I,,,3.0,172,0.0,0.0,,,,,,,,,,,,,,0.0,
34,335,8,T20 (N),Post,2021-03-18,18 Mar 2021,India VS England,18:30,13:00 GMT,2021-03-18,1,India,3,England,IND,ENG,55,Narendra Modi Stadium,India Won by 8 Runs ,England,England won the Toss and elected to Field, won the Toss and elected to Field,1,185/8 (20.0 Ov),177/8 (20.0 Ov),,2021-03-18T18:30:00,Ahmedabad,,,,,,,,159,42,87,86,1,India,,,,,3,England,Asia/Kolkata,18 Mar 2021,23:30,20,0,T20,4.0,ENGLAND TOUR OF INDIA T20 SERIES 2021,KN Ananthapadmanabhan,Nitin Menon,Virender Kumar Sharma,India Won by 8 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2019-100mb00000000181-80151ce844b611,Jofra Archer,18,8,2,1,225.0,https://scores.bcci.tv/matchcentre/playerimages/jofra_archer.jpg,2019-100mb00000000311-daebf48c7aee11,Adil Rashid,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/eIUZzqHhAM1667891724311.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,4.0,42,0,3,10.5,8.0,https://scores.bcci.tv/matchcentre/playerimages/EoQUScci2U1674023787105.png,,,,2,185/8 (20.0 Overs),185,8,20.0,9.25,177/8 (20.0 Overs),177,8,20.0,8.85,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,4th  T20I,,,4.0,177,0.0,0.0,,,,,,,,,,,,,,0.0,
34,336,8,T20 (N),Post,2021-03-20,20 Mar 2021,India VS England,18:30,13:00 GMT,2021-03-20,1,India,3,England,IND,ENG,55,Narendra Modi Stadium,India Won by 36  Runs ,England,England won the Toss and elected to Field, won the Toss and elected to Field,0,224/2 (20.0 Ov),188/8 (20.0 Ov),,2021-03-20T18:30:00,Ahmedabad,,,,,,,,44,42,159,86,1,India,,,,,3,England,Asia/Kolkata,20 Mar 2021,23:30,20,0,T20,5.0,ENGLAND TOUR OF INDIA T20 SERIES 2021,Anil Chaudhary,Nitin Menon,KN Ananthapadmanabhan,India Won by 36  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,14,3,0,2,466.66,https://scores.bcci.tv/matchcentre/playerimages/a98VYAQ5hb1657192971138.png,2019-100mb00000000311-daebf48c7aee11,Adil Rashid,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/eIUZzqHhAM1667891724311.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,4.0,45,0,3,11.25,8.0,https://scores.bcci.tv/matchcentre/playerimages/EoQUScci2U1674023787105.png,,,,2,224/2 (20.0 Overs),224,2,20.0,11.2,188/8 (20.0 Overs),188,8,20.0,9.4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,5th  T20I,,,5.0,188,0.0,0.0,,,,,,,,,,,,,,0.0,
35,337,1,One Day D/N,Post,2021-03-23,23 Mar 2021,India VS England,13:00,07:30 GMT,2021-03-23,1,India,3,England,IND,ENG,39,Maharashtra Cricket Association Stadium,India Won by 66  Runs ,England,England won the Toss and elected to Field, won the Toss and elected to Field,1,317/5 (50.0 Ov),251/10 (42.1 Ov),,2021-03-23T13:00:00,Pune,,,,,,,,159,42,44,86,1,India,,,,,3,England,Asia/Kolkata,23 Mar 2021,23:00,50,0,ODI,1.0,ENGLAND TOUR OF INDIA ODI SERIES 2021,KN Ananthapadmanabhan,Nitin Menon,Anil Chaudhary,India Won by 66  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2019-100mb00000000309-b4c55e9a7aee11,Tom Curran,11,16,1,0,68.75,https://scores.bcci.tv/matchcentre/playerimages/tom_curran.jpg,2019-100mb00000000315-585558897aef11,Mark Wood,2,7,0,0,28.57,https://scores.bcci.tv/matchcentre/playerimages/t9taCVisW71667891746315.png,2019-100mb00000000150-3a51ee2844a911,Prasidh Krishna,8.1,54,1,4,6.61,12.25,https://scores.bcci.tv/matchcentre/playerimages/Prasidh-Krishna.jpg,,,100,2,317/5 (50.0 Overs),317,5,50.0,6.34,251/10 (42.1 Overs),251,10,42.1,5.95,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st ODI,,,1.0,297,0.0,0.0,,,,,,,,,,,,,,0.0,
35,338,1,One Day D/N,Post,2021-03-26,26 Mar 2021,India VS England,13:00,07:30 GMT,2021-03-26,1,India,3,England,IND,ENG,39,Maharashtra Cricket Association Stadium,England Won by 6  Wickets ,England,England won the Toss and elected to Field, won the Toss and elected to Field,1,336/6 (50.0 Ov),337/4 (43.3 Ov),,2021-03-26T13:00:00,Pune,,,,,,,,42,87,0,86,1,India,,,,,3,England,Asia/Kolkata,26 Mar 2021,23:00,50,0,ODI,2.0,ENGLAND TOUR OF INDIA ODI SERIES 2021,Nitin Menon,Virender Kumar Sharma,,England Won by 6  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2021-100mb00000000573-fd4f131e802211,Dawid Malan,16,23,1,0,69.56,https://scores.bcci.tv/matchcentre/playerimages/O7OYbhp7ys1657192893573.png,2019-100mb00000000183-f4a991db44b611,Liam Livingstone,27,21,1,2,128.57,https://scores.bcci.tv/matchcentre/playerimages/W2njvJWZ5I1657192917183.png,2019-100mb00000000105-4c526de743fe11,Shardul Thakur,7.3,54,0,0,7.2,0.0,https://scores.bcci.tv/matchcentre/playerimages/EoQUScci2U1674023787105.png,,,93.50,2,336/6 (50.0 Overs),336,6,50.0,6.72,337/4 (43.3 Overs),337,4,43.3,7.75,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,2nd  ODI,,,2.0,387,0.0,0.0,,,,,,,,,,,,,,0.0,
35,339,1,One Day D/N,Post,2021-03-28,28 Mar 2021,India VS England,13:00,07:30 GMT,2021-03-28,1,India,3,England,IND,ENG,39,Maharashtra Cricket Association Stadium,India Won by 7  Runs ,England,England won the Toss and elected to Field, won the Toss and elected to Field,0,329/10 (48.2 Ov),322/9 (50.0 Ov),,2021-03-28T13:00:00,Pune,,,,,,,,44,42,87,86,1,India,,,,,3,England,Asia/Kolkata,28 Mar 2021,23:00,50,0,ODI,3.0,ENGLAND TOUR OF INDIA ODI SERIES 2021,Anil Chaudhary,Nitin Menon,Virender Kumar Sharma,India Won by 7  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png,0,+9.5,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran,95,83,9,3,114.45,https://scores.bcci.tv/matchcentre/playerimages/a98VYAQ5hb1657192971138.png,2021-100mb00000000574-27073d6f802311,Reece Topley,1,1,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/FHj0fTFbge1657192839574.png,2019-100mb00000000224-85b4cb8c44c011,T Natarajan,10.0,73,0,1,7.3,60.0,https://scores.bcci.tv/matchcentre/playerimages/t_natarajan.jpg,,,100,2,329/10 (48.2 Overs),329,10,48.2,6.81,322/9 (50.0 Overs),322,9,50.0,6.44,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,3rd  ODI,,,3.0,322,0.0,0.0,,,,,,,,,,,,,,0.0,
36,340,6,Multi Day,Post,2021-06-18,18 Jun 2021,India VS New Zealand,10:30,10:30 GMT,2021-06-18,1,India,4,New Zealand,IND,NZ,26,The Rose Bowl,New Zealand Won by 8   Wickets ,New Zealand,New Zealand won the Toss and elected to Field, won the Toss and elected to Field,0,217/10 (92.1 Ov) & 170/10 (73.0 Ov),249/10 (99.2 Ov) & 140/2 (45.5 Ov),,2021-06-18T10:30:00,Southampton,,,,,,,,34,143,32,98,1,India,,,,,4,New Zealand,Europe/London,22 Jun 2021,18:30,90,0,Test,1.0,ICC WORLD TEST CHAMPIONSHIP FINAL 2021,Michael Gough,Richard Illingworth,Richard Kettleborough,New Zealand Won by 8   Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/new_zealand.png,0,+9.5,2019-100mb00000000078-2d3058921e4011,Ross Taylor,47,100,6,0,47.0,https://scores.bcci.tv/matchcentre/playerimages/ross_taylor.jpg,2019-100mb00000000065-4ae3f0e41e3711,Kane Williamson,52,89,8,0,58.42,https://scores.bcci.tv/matchcentre/playerimages/8rWbWxwE90166616615765.png,2018-100mb00000000047-1bfc8ff2f88b11,Mohammad Shami,10.5,35,2,0,3.23,0.0,https://scores.bcci.tv/matchcentre/playerimages/O2bg16hxiA166607979447.png,,,100,4,217/10 (92.1 Overs),217,10,92.1,2.35,249/10 (99.2 Overs),249,10,99.2,2.51,170/10 (73.0 Overs),170,10,73.0,2.33,140/2 (45.5 Overs),140,2,45.5,3.05,,,,,,,,,,,2,1,India,4,New Zealand,,,,,4,1st Test,,,1.0,0,0.0,0.0,,,,,,,,,,,,,,0.0,
37,341,1,One Day D/N,Post,2021-07-18,18 Jul 2021,Sri Lanka VS India,15:00,09:00 GMT,2021-07-18,6,Sri Lanka,1,India,SL,IND,56,R.Premadasa Stadium,India Won by 7  Wickets ,Sri Lanka,Sri Lanka won the Toss and elected to bat, won the Toss and elected to bat,1,262/9 (50.0 Ov),263/3 (36.4 Ov),,2021-07-18T15:00:00,Khettarama,,,,,,,,27,460,246,83,6,Sri Lanka,,,,,1,India,Asia/Kolkata,18 Jul 2021,23:30,50,0,ODI,1.0,INDIA TOUR OF SRI LANKA ODI SERIES 2021,Kumar Dharmasena,Raveendra Wimalasiri,Ruchira Palliyaguruge,India Won by 7  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2018-100mb00000000011-cbf5eb14e99b11,Shikhar Dhawan,86,95,6,1,90.52,https://scores.bcci.tv/matchcentre/playerimages/OXZhqq0NBi165693935411.jpg,2019-100mb00000000174-619a804244af11,Suryakumar Yadav,31,20,5,0,155.0,https://scores.bcci.tv/matchcentre/playerimages/ZVrnT1DWZG1666079706174.png,2020-100mb00000000379-2da2c3ff2ded11,Lakshan Sandakan,8.4,53,0,1,6.12,52.0,,,,100,2,262/9 (50.0 Overs),262,9,50.0,5.24,263/3 (36.4 Overs),263,3,36.4,7.17,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,1st ODI,,,1.0,358,0.0,0.0,,,,,,,,,,,,,,0.0,
37,342,1,One Day D/N,Post,2021-07-20,20 Jul 2021,Sri Lanka VS India,15:00,09:00 GMT,2021-07-20,6,Sri Lanka,1,India,SL,IND,56,R.Premadasa Stadium,India Won by 3  Wickets ,Sri Lanka,Sri Lanka won the Toss and elected to bat, won the Toss and elected to bat,1,275/9 (50.0 Ov),277/7 (49.1 Ov),,2021-07-20T15:00:00,Khettarama,,,,,,,,27,128,246,83,6,Sri Lanka,,,,,1,India,Asia/Kolkata,20 Jul 2021,23:30,50,0,ODI,2.0,INDIA TOUR OF SRI LANKA ODI SERIES 2021,Kumar Dharmasena,Lyndon Hannibal,Ruchira Palliyaguruge,India Won by 3  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2019-100mb00000000091-8640595343ec11,Deepak Chahar,69,82,7,1,84.14,https://scores.bcci.tv/matchcentre/playerimages/4mbqERSg0c166166152591.png,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar,19,28,2,0,67.85,https://scores.bcci.tv/matchcentre/playerimages/12c48dDDt4166607994115.png,2019-100mb00000000324-5eb1a7229be011,Kasun Rajitha,7.1,53,0,1,7.4,43.0,https://scores.bcci.tv/matchcentre/playerimages/9jxgBe8TuB1672729316324.png,,,100,2,275/9 (50.0 Overs),275,9,50.0,5.5,277/7 (49.1 Overs),277,7,49.1,5.63,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,2nd  ODI,,,2.0,281,0.0,0.0,,,,,,,,,,,,,,0.0,
