CompetitionID,MatchID,MatchTypeID,MatchType,MatchStatus,MatchDate,MatchDateNew,MatchName,MatchTime,GMTMatchTime,GMTMatchDate,FirstBattingTeamID,FirstBattingTeamName,SecondBattingTeamID,SecondBattingTeamName,FirstBattingTeamCode,SecondBattingTeamCode,GroundID,GroundName,Commentss,TossTeam,TossDetails,TossText,Flag,FirstBattingSummary,SecondBattingSummary,ClientMatchID,MATCH_COMMENCE_START_DATE,city,FlickrAlbumID,LiveStream,FBURL,T20ProMatchID,Temperature,WeatherIcon,TempUpdatedDate,GroundUmpire1ID,GroundUmpire2ID,GroundUmpire3ID,RefereeID,HomeTeamID,HomeTeamName,HomeTeamColor1,HomeTeamColor2,AwayTeamColor1,AwayTeamColor2,AwayTeamID,AwayTeamName,timezone1,MatchEndDate,MatchEndTime,MATCH_NO_OF_OVERS,ROUND_ID,MatchTypeName,RowNo,CompetitionName,GroundUmpire1,GroundUmpire2,ThirdUmpire,Comments,HomeTeamLogo,AwayTeamLogo,MatchHomeTeamLogo,MatchAwayTeamLogo,VideoScorecard,TimeZone,CurrentStrikerID,CurrentStrikerName,StrikerRuns,StrikerBalls,StrikerFours,StrikerSixes,StrikerSR,StrikerImage,CurrentNonStrikerID,CurrentNonStrikerName,NonStrikerRuns,NonStrikerBalls,NonStrikerFours,NonStrikerSixes,NonStrikerSR,NonStrikerImage,CurrentBowlerID,CurrentBowlerName,BowlerOvers,BowlerRuns,BowlerMaidens,BowlerWickets,BowlerEconomy,BowlerSR,BowlerImage,ChasingText,MatchBreakComments,MatchProgress,CurrentInnings,1Summary,1FallScore,1FallWickets,1FallOvers,1RunRate,2Summary,2FallScore,2FallWickets,2FallOvers,2RunRate,3Summary,3FallScore,3FallWickets,3FallOvers,3RunRate,4Summary,4FallScore,4FallWickets,4FallOvers,4RunRate,5Summary,5FallScore,5FallWickets,5FallOvers,5RunRate,6Summary,6FallScore,6FallWickets,6FallOvers,6RunRate,DivisionID,SecondInningsFirstBattingID,SecondInningsFirstBattingName,SecondInningsSecondBattingID,SecondInningsSecondBattingName,ThirdInningsFirstBattingID,ThirdInningsFirstBattingName,ThirdInningsSecondBattingID,ThirdInningsSecondBattingName,WinningTeamID,MatchOrder,RevisedOver,RevisedTarget,MatchRow,ProjectedScore,2ndProjectedScore,3rdProjectedScore,TeamType,MOM,MOM_TYPE,MOMPlayerId,MOMRuns,MOMBalls,MOMWicket,MOMRC,MOMImage,KO,GMTMatchEndTime,GMTMatchEndDate,AudioHighlightsText,AudioHighlightsPath,AudioPodcastPath,matchDateTime,timestamp,CustomMatchTime
59,454,1,One Day D/N,Post,2022-03-22,22 Mar 2022,India Women VS Bangladesh Women,14:00,01:00 GMT,2022-03-22,52,India Women,76,Bangladesh Women,INDW,BANW,8,Seddon Park,India Women Won by 110  Runs ,India Women,India Women won the Toss and elected to bat, won the Toss and elected to bat,1,229/7 (50.0 Ov),119/10 (40.3 Ov),,2022-03-22T14:00:00,Hamilton,,,,,,,,196,429,481,108,52,India Women,,,,,76,Bangladesh Women,Pacific/Auckland,22 Mar 2022,23:00,50,0,ODI,6.0,ICC WOMENS WORLD CUP 2022,Claire Polosak,Langton Rusere,Eloise Sheridan,India Women Won by 110  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/bng.png,0,+9.5,2022-100mb00000000959-826ad4a89a0911,Ritu Moni,16,36,1,0,44.44,,2022-100mb00000000954-135b63ad9a0711,Jahanara Alam,11,11,2,0,100.0,,2022-100mb00000000889-117ce4d488bd11,Jhulan Goswami,7.3,19,1,2,2.53,22.5,https://scores.bcci.tv/matchcentre/playerimages/Jhulan-Goswami.jpg,,,90.50,2,229/7 (50.0 Overs),229,7,50.0,4.58,119/10 (40.3 Overs),119,10,40.3,2.94,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,,,,6.0,147,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
59,455,1,One Day D/N,Post,2022-03-27,27 Mar 2022,India Women VS South Africa Women,14:00,01:00 GMT,2022-03-27,52,India Women,54,South Africa Women,INDW,SAW,47,Hagley Oval,South Africa Women Won by 3  Wickets ,India Women,India Women won the Toss and elected to bat, won the Toss and elected to bat,0,274/7 (50.0 Ov),275/7 (50.0 Ov),,2022-03-27T14:00:00,Christchurch ,,,,,,,,6,90,429,0,52,India Women,,,,,54,South Africa Women,Pacific/Auckland,27 Mar 2022,23:00,50,0,ODI,7.0,ICC WOMENS WORLD CUP 2022,Jacqueline Williams,Sharfuddoula,Langton Rusere,South Africa Women Won by 3  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/south_afica.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/south_afica.png?v=2,0,+9.5,,,0,0,0,0,0.0,,,,0,0,0,0,0.0,,,,0,0,0,0,0.0,0.0,,,,,2,274/7 (50.0 Overs),274,7,50.0,5.48,275/7 (50.0 Overs),275,7,50.0,5.5,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,54,,,,7.0,275,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
66,546,2,T20,Post,2022-06-23,23 Jun 2022,Sri Lanka Women VS India Women,14:00,08:30 GMT,2022-06-23,52,India Women,83,Sri Lanka Women,INDW,SLW,72,Rangiri Dambulla International Stadium,India Women Won by 34    Runs ,India Women,India Women won the Toss and elected to bat, won the Toss and elected to bat,1,138/6 (20.0 Ov),104/5 (20.0 Ov),,2022-06-23T14:00:00,Dambulla,,,,,,,,486,487,62,107,83,Sri Lanka Women,,,,,52,India Women,Asia/Kolkata,23 Jun 2022,17:30,20,0,T20,1.0,INDIA WOMEN TOUR OF SRI LANKA T20 SERIES 2022,Deepal Gunawardene,Susantha Dissanayake,Ranmore Martinesz,India Women Won by 34    Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000001198-6418e451f0a711,Kavisha Dilhari,47,49,6,0,95.91,https://scores.bcci.tv/matchcentre/playerimages/KAVISHA-DILHARI.png,2022-100mb00000001210-a00d1c36f0aa11,Anushka Sanjeewani,10,8,1,0,125.0,https://scores.bcci.tv/matchcentre/playerimages/ANUSHKA-SANJEEWANI.png,2022-100mb00000000888-48b089d388b911,Renuka Singh,4.0,25,0,0,6.25,0.0,https://scores.bcci.tv/matchcentre/playerimages/Renuka-Singh.jpg,,,99.58,2,138/6 (20.0 Overs),138,6,20.0,6.9,104/5 (20.0 Overs),104,5,20.0,5.2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st T20I,,,1.0,104,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
66,547,2,T20,Post,2022-06-25,25 Jun 2022,Sri Lanka Women VS India Women,14:00,08:30 GMT,2022-06-25,83,Sri Lanka Women,52,India Women,SLW,INDW,72,Rangiri Dambulla International Stadium,India Women Won by 5  Wickets ,Sri Lanka Women,Sri Lanka Women won the Toss and elected to bat, won the Toss and elected to bat,1,125/7 (20.0 Ov),127/5 (19.1 Ov),,2022-06-25T14:00:00,Dambulla,,,,,,,,486,62,487,107,83,Sri Lanka Women,,,,,52,India Women,Asia/Kolkata,25 Jun 2022,17:30,20,0,T20,2.0,INDIA WOMEN TOUR OF SRI LANKA T20 SERIES 2022,Deepal Gunawardene,Ranmore Martinesz,Susantha Dissanayake,India Women Won by 5  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,45e022a459e64a3eb0391acc0db5efa,Harmanpreet Kaur,31,32,2,0,96.87,https://scores.bcci.tv/matchcentre/playerimages/Harmanpreet-Kaur.jpg,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,5,5,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/Deepti-Sharma.jpg,2022-100mb00000001198-6418e451f0a711,Kavisha Dilhari,3.1,17,0,0,5.37,0.0,https://scores.bcci.tv/matchcentre/playerimages/KAVISHA-DILHARI.png,,,97.92,2,125/7 (20.0 Overs),125,7,20.0,6.25,127/5 (19.1 Overs),127,5,19.1,6.63,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  T20I,,,2.0,132,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
66,548,2,T20,Post,2022-06-27,27 Jun 2022,Sri Lanka Women VS India Women,14:00,08:30 GMT,2022-06-27,52,India Women,83,Sri Lanka Women,INDW,SLW,72,Rangiri Dambulla International Stadium,Sri Lanka Women Won by 7 Wickets ,India Women,India Women won the Toss and elected to bat, won the Toss and elected to bat,0,138/5 (20.0 Ov),141/3 (17.0 Ov),,2022-06-27T14:00:00,Dambulla,,,,,,,,62,487,486,107,83,Sri Lanka Women,,,,,52,India Women,Asia/Kolkata,27 Jun 2022,17:30,20,0,T20,3.0,INDIA WOMEN TOUR OF SRI LANKA T20 SERIES 2022,Ranmore Martinesz,Susantha Dissanayake,Deepal Gunawardene,Sri Lanka Women Won by 7 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000001196-20d0dd30f0a711,Chamari Athapaththu,80,48,14,1,166.66,https://scores.bcci.tv/matchcentre/playerimages/CHAMARI-ATHAPATHTHU.png,2022-100mb00000001198-6418e451f0a711,Kavisha Dilhari,7,7,0,0,100.0,https://scores.bcci.tv/matchcentre/playerimages/KAVISHA-DILHARI.png,4e78f2e8c4854e419aedda1321ac7ad,Radha Yadav,4.0,41,0,1,10.25,24.0,https://scores.bcci.tv/matchcentre/playerimages/RADHA-YADAV.png,,,92.50,2,138/5 (20.0 Overs),138,5,20.0,6.9,141/3 (17.0 Overs),141,3,17.0,8.29,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,83,3rd  T20I,,,3.0,165,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
67,549,3,One Day,Post,2022-07-01,1 Jul 2022,Sri Lanka Women VS India Women,10:00,04:30 GMT,2022-07-01,83,Sri Lanka Women,52,India Women,SLW,INDW,64,Pallekele International Cricket Stadium,India Women Won by 4  Wickets ,Sri Lanka Women,Sri Lanka Women won the Toss and elected to bat, won the Toss and elected to bat,1,171/10 (48.2 Ov),176/6 (38.0 Ov),,2022-07-01T10:00:00,Pallekele,,,,,,,,364,62,128,107,83,Sri Lanka Women,,,,,52,India Women,Asia/Kolkata,1 Jul 2022,17:00,50,0,ODI,1.0,INDIA WOMEN TOUR OF SRI LANKA ODI SERIES 2022,Prageeth Rambukwella,Ranmore Martinesz,Lyndon Hannibal,India Women Won by 4  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,1c321bd6cf754f6aa8f13a0f49c469d,Pooja Vastrakar,21,19,0,2,110.52,https://scores.bcci.tv/matchcentre/playerimages/Pooja-Vastrakar.jpg,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,22,41,0,0,53.65,https://scores.bcci.tv/matchcentre/playerimages/Deepti-Sharma.jpg,2022-100mb00000001207-1983befcf0aa11,Oshadi Ranasinghe,8.0,34,1,2,4.25,24.0,https://scores.bcci.tv/matchcentre/playerimages/OSHADHI-RANASINGHE.png,,,100,2,171/10 (48.2 Overs),171,10,48.2,3.54,176/6 (38.0 Overs),176,6,38.0,4.63,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,1st ODI,,,1.0,231,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
67,550,3,One Day,Post,2022-07-04,4 Jul 2022,Sri Lanka Women VS India Women,10:00,04:30 GMT,2022-07-04,83,Sri Lanka Women,52,India Women,SLW,INDW,64,Pallekele International Cricket Stadium,India Women Won by 10  Wickets ,India Women,India Women won the Toss and elected to Field, won the Toss and elected to Field,1,173/10 (50.0 Ov),174/0 (25.4 Ov),,2022-07-04T10:00:00,Pallekele,,,,,,,,364,128,62,107,83,Sri Lanka Women,,,,,52,India Women,Asia/Kolkata,4 Jul 2022,17:00,50,0,ODI,2.0,INDIA WOMEN TOUR OF SRI LANKA ODI SERIES 2022,Prageeth Rambukwella,Lyndon Hannibal,Ranmore Martinesz,India Women Won by 10  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,20196b991076ecad11e9ab5002322e7,Shafali Verma,71,71,4,1,100.0,https://scores.bcci.tv/matchcentre/playerimages/rxPrpcXeCd1673710505398.png,5e06fdb22a3c493093228705309b237,Smriti Mandhana,94,83,11,1,113.25,https://scores.bcci.tv/matchcentre/playerimages/Smriti-Mandhana.jpg,2022-100mb00000001200-a7255547f0a711,Ama Kanchana,3.4,33,0,0,9.0,0.0,https://scores.bcci.tv/matchcentre/playerimages/AMA-KANCHANA.png,,,100,2,173/10 (50.0 Overs),173,10,50.0,3.46,174/0 (25.4 Overs),174,0,25.4,6.78,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  ODI,,,2.0,339,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
67,551,3,One Day,Post,2022-07-07,7 Jul 2022,Sri Lanka Women VS India Women,10:00,04:30 GMT,2022-07-07,52,India Women,83,Sri Lanka Women,INDW,SLW,64,Pallekele International Cricket Stadium,India Women Won by 39  Runs ,Sri Lanka Women,Sri Lanka Women won the Toss and elected to Field, won the Toss and elected to Field,0,255/9 (50.0 Ov),216/10 (47.3 Ov),,2022-07-07T10:00:00,Pallekele,,,,,,,,460,246,364,107,83,Sri Lanka Women,,,,,52,India Women,Asia/Kolkata,7 Jul 2022,17:00,50,0,ODI,3.0,INDIA WOMEN TOUR OF SRI LANKA ODI SERIES 2022,Raveendra Wimalasiri,Ruchira Palliyaguruge,Prageeth Rambukwella,India Women Won by 39  Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/srilanka.png?v=2,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000001208-52ad8513f0aa11,Inoka Ranaweera,10,24,1,0,41.66,https://scores.bcci.tv/matchcentre/playerimages/INOKA-RANAWEERA.png,2022-100mb00000001197-4ce6dc64f0a711,Nilakshi De Silva,48,59,2,1,81.35,https://scores.bcci.tv/matchcentre/playerimages/NILAKSHI-DE-SILVA.png,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,8.3,47,0,1,5.53,51.0,https://scores.bcci.tv/matchcentre/playerimages/Deepti-Sharma.jpg,,,100,2,255/9 (50.0 Overs),255,9,50.0,5.1,216/10 (47.3 Overs),216,10,47.3,4.55,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,3rd  ODI,,,3.0,227,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
75,598,2,T20,Post,2022-07-29,29 Jul 2022,India Women VS Australia Women,11:00,10:00 GMT,2022-07-29,52,India Women,55,Australia Women,INDW,AUSW,25,Edgbaston,Australia Women Won by 3 Wickets ,India Women,India Women won the Toss and elected to bat, won the Toss and elected to bat,1,154/8 (20.0 Ov),157/7 (19.0 Ov),,2022-07-29T11:00:00,Birmingham,,,,,,,,480,479,471,114,52,India Women,,,,,55,Australia Women,Europe/London,29 Jul 2022,15:30,20,0,T20,1.0,COMMONWEALTH GAMES WOMEN'S CRICKET 2022,Lauren Agenbag,Sue Redfern,Kim Cotton,Australia Women Won by 3 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,0,+9.5,2022-100mb00000000967-f66b248c9a1411,Alana King,18,16,3,0,112.5,,ca9fa0fd291c4c1a9da5e68ab50a354,Ashleigh Gardner,52,35,9,0,148.57,,934e9959231c4ca3b118005cdbee4e8,Deepti Sharma,4.0,24,0,2,6.0,12.0,https://scores.bcci.tv/matchcentre/playerimages/Deepti-Sharma.jpg,,,97.50,2,154/8 (20.0 Overs),154,8,20.0,7.7,157/7 (19.0 Overs),157,7,19.0,8.26,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,55,1st T20I,,,1.0,165,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
75,599,2,T20,Post,2022-07-31,31 Jul 2022,India Women VS Pakistan Women,11:00,10:00 GMT,2022-07-31,74,Pakistan Women,52,India Women,PAKW,INDW,25,Edgbaston,India Women Won by 8 Wickets ,Pakistan Women,Pakistan Women won the Toss and elected to bat, won the Toss and elected to bat,1,99/10 (18.0 Ov),102/2 (11.4 Ov),,2022-07-31T11:00:00,Birmingham,,,,,,,,471,480,479,114,52,India Women,,,,,74,Pakistan Women,Europe/London,31 Jul 2022,16:00,18,0,T20,2.0,COMMONWEALTH GAMES WOMEN'S CRICKET 2022,Kim Cotton,Lauren Agenbag,Sue Redfern,India Women Won by 8 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/pakistan.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/pakistan.png?v=1,0,+9.5,5e06fdb22a3c493093228705309b237,Smriti Mandhana,63,42,8,3,150.0,https://scores.bcci.tv/matchcentre/playerimages/Smriti-Mandhana.jpg,4acef6b5a64744ecb8a987bf5c8b33b,Jemimah Rodrigues,2,3,0,0,66.66,https://scores.bcci.tv/matchcentre/playerimages/JEMIMAH-RODRIGUES.png,2022-100mb00000000929-7db3f04199ee11,Fatima Sana,2.4,21,0,0,7.88,0.0,,,,82.41,2,99/10 (18.0 Overs),99,10,18.0,5.5,102/2 (11.4 Overs),102,2,11.4,8.74,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  T20I,,,2.0,157,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
75,600,2,T20,Post,2022-08-03,3 Aug 2022,India Women VS Barbados Women,18:00,17:00 GMT,2022-08-03,52,India Women,98,Barbados Women,INDW,BARW,25,Edgbaston,India Women Won by 100 Runs ,Barbados Women,Barbados Women won the Toss and elected to Field, won the Toss and elected to Field,1,162/4 (20.0 Ov),62/8 (20.0 Ov),,2022-08-03T18:00:00,Birmingham,,,,,,,,471,490,479,114,52,India Women,,,,,98,Barbados Women,Europe/London,3 Aug 2022,23:00,20,0,T20,3.0,COMMONWEALTH GAMES WOMEN'S CRICKET 2022,Kim Cotton,Shivani Mishra,Sue Redfern,India Women Won by 100 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/xprJ4v2Ucs1658214299barbados.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://feeds-100mb.s3-ap-southeast-1.amazonaws.com/teamLogos/xprJ4v2Ucs1658214299barbados.png,0,+9.5,2022-100mb00000000912-a613634399e511,Shamilia Connell,2,10,0,0,20.0,https://scores.bcci.tv/matchcentre/playerimages/hRdPlHEPhX1674130690912.png,2022-100mb00000000921-114c771999e711,Shakera Selman,12,16,2,0,75.0,https://scores.bcci.tv/matchcentre/playerimages/v7HrYEdTQd1674130818921.png,45e022a459e64a3eb0391acc0db5efa,Harmanpreet Kaur,3.0,7,0,1,2.33,18.0,https://scores.bcci.tv/matchcentre/playerimages/Harmanpreet-Kaur.jpg,,,99.58,2,162/4 (20.0 Overs),162,4,20.0,8.1,62/8 (20.0 Overs),62,8,20.0,3.1,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,3rd  T20I,,,3.0,62,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
75,632,2,T20,Post,2022-08-06,6 Aug 2022,England Women VS India Women,11:00,10:00 GMT,2022-08-06,52,India Women,53,England Women,INDW,ENGW,25,Edgbaston,India Women Won by 4 Runs ,India Women,India Women won the Toss and elected to bat, won the Toss and elected to bat,1,164/5 (20.0 Ov),160/6 (20.0 Ov),,2022-08-06T11:00:00,Birmingham,,,,,,,,481,471,196,114,53,England Women,,,,,52,India Women,Europe/London,6 Aug 2022,15:00,20,13,T20,4.0,COMMONWEALTH GAMES WOMEN'S CRICKET 2022,Eloise Sheridan,Kim Cotton,Claire Polosak,India Women Won by 4 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/england.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,c275f649a3e649cc97dbebd498171c8,Sophie Ecclestone,7,2,0,1,350.0,https://scores.bcci.tv/matchcentre/playerimages/Cpu5O8wfpt1662737336406.png,2022-100mb00000001332-b3f831f9147511,Maia Bouchier,4,5,0,0,80.0,https://scores.bcci.tv/matchcentre/playerimages/qETbwEFnQw16627372951332.png,2022-100mb00000000887-2bd71c2988b911,Sneh Rana,4.0,28,0,2,7.0,12.0,https://scores.bcci.tv/matchcentre/playerimages/Sneh-Rana.jpg,,,99.58,2,164/5 (20.0 Overs),164,5,20.0,8.2,160/6 (20.0 Overs),160,6,20.0,8,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,Semi Final,,,4.0,160,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
75,633,5,T20 D/N,Post,2022-08-07,7 Aug 2022,India Women VS Australia Women,17:00,16:00 GMT,2022-08-07,55,Australia Women,52,India Women,AUSW,INDW,25,Edgbaston,Australia Women Won by 9 Runs ,Australia Women,Australia Women won the Toss and elected to bat, won the Toss and elected to bat,0,161/8 (20.0 Ov),152/10 (19.3 Ov),,2022-08-07T17:00:00,Birmingham,,,,,,,,6,471,479,114,52,India Women,,,,,55,Australia Women,Europe/London,7 Aug 2022,21:00,20,11,T20,5.0,COMMONWEALTH GAMES WOMEN'S CRICKET 2022,Jacqueline Williams,Kim Cotton,Sue Redfern,Australia Women Won by 9 Runs ,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/aus.png?v=6,0,+9.5,2022-100mb00000000883-e90a644b88b411,Yastika Bhatia,2,5,0,0,40.0,https://scores.bcci.tv/matchcentre/playerimages/Yastika-Bhatia.jpg,2022-100mb00000000888-48b089d388b911,Renuka Singh,0,0,0,0,0.0,https://scores.bcci.tv/matchcentre/playerimages/Renuka-Singh.jpg,5b3a13648ab348628d3b44ee088ea2a,Jess Jonassen,3.3,21,0,1,6.0,21.0,,,,99.17,2,161/8 (20.0 Overs),161,8,20.0,8.05,152/10 (19.3 Overs),152,10,19.3,7.79,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,55,Final,,,5.0,155,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
83,645,5,T20 D/N,Post,2022-09-10,10 Sep 2022,England Women VS India Women,19:00,18:00 GMT,2022-09-10,52,India Women,53,England Women,INDW,ENGW,31,Riverside Ground,England Women Won by 9  Wickets ,England Women,England Women won the Toss and elected to Field, won the Toss and elected to Field,1,132/7 (20.0 Ov),134/1 (13.0 Ov),,2022-09-10T19:00:00,Chester-le-Street,,,,,,,,131,493,479,0,53,England Women,,,,,52,India Women,Europe/Dublin,10 Sep 2022,23:00,20,0,T20,1.0,INDIA WOMEN TOUR OF ENGLAND T20 SERIES 2022,Paul Pollard,Jasmine Naeem,Sue Redfern,England Women Won by 9  Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/england.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,2022-100mb00000000944-90c673af99f511,Sophia Dunkley,61,44,8,1,138.63,https://scores.bcci.tv/matchcentre/playerimages/yZnRvv8fpu1662737325944.png,2022-100mb00000001333-c6497844147511,Alice Capsey,32,20,3,2,160.0,https://scores.bcci.tv/matchcentre/playerimages/qwFLQqJH0m16627371581333.png,2022-100mb00000000888-48b089d388b911,Renuka Singh,4.0,23,0,0,5.75,0.0,https://scores.bcci.tv/matchcentre/playerimages/Renuka-Singh.jpg,,,100,2,132/7 (20.0 Overs),132,7,20.0,6.6,134/1 (13.0 Overs),134,1,13.0,10.31,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,53,1st T20I,,,1.0,206,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
83,646,5,T20 D/N,Post,2022-09-13,13 Sep 2022,England Women VS India Women,18:00,17:00 GMT,2022-09-13,53,England Women,52,India Women,ENGW,INDW,80,County Ground,India Women Won by 8 Wickets ,England Women,England Women won the Toss and elected to bat, won the Toss and elected to bat,1,142/6 (20.0 Ov),146/2 (16.4 Ov),,2022-09-13T18:00:00,Derby,,,,,,,,0,0,0,0,53,England Women,,,,,52,India Women,Europe/Dublin,13 Sep 2022,21:30,20,0,T20,2.0,INDIA WOMEN TOUR OF ENGLAND T20 SERIES 2022,,,,India Women Won by 8 Wickets ,https://scores.bcci.tv/matchcentre/teamlogos/england.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,https://scores.bcci.tv/matchcentre/teamlogos/england.png?v=1,https://scores.bcci.tv/matchcentre/teamlogos/india.png,0,+9.5,5e06fdb22a3c493093228705309b237,Smriti Mandhana,79,53,13,0,149.05,https://scores.bcci.tv/matchcentre/playerimages/Smriti-Mandhana.jpg,45e022a459e64a3eb0391acc0db5efa,Harmanpreet Kaur,29,22,4,0,131.81,https://scores.bcci.tv/matchcentre/playerimages/Harmanpreet-Kaur.jpg,20200b5e4c034bd111ea9b3802322e7,Freya Davies,3.4,30,0,1,8.18,22.0,https://scores.bcci.tv/matchcentre/playerimages/ilntuIFs011662737213415.png,,,91.67,2,142/6 (20.0 Overs),142,6,20.0,7.1,146/2 (16.4 Overs),146,2,16.4,8.76,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,52,2nd  T20I,,,2.0,175,0.0,0.0,,,,,,,,,,,,,,,,,0.0,
