balls,batting_team_id,closure_id,innings_number,overs,runs,wickets,match_id,gid,target,ball_limit
764,2164,1,2,127.2,421,10,165086,7a2a11fe-baac-4531-be49-a21a1d8e0a87,,
540,1013,5,3,90.0,254,4,165086,7a2a11fe-baac-4531-be49-a21a1d8e0a87,,
862,1245,1,1,143.4,467,10,163446,b908561a-3c6d-4439-b5ac-4e7fda9a6691,,
567,1676,1,2,94.3,274,10,163446,b908561a-3c6d-4439-b5ac-4e7fda9a6691,,
630,1676,5,3,105.0,230,6,163446,b908561a-3c6d-4439-b5ac-4e7fda9a6691,,
1111,1056,2,1,185.1,686,7,144049,afe5caa1-317f-4a32-9508-b452a8698309,,
1032,1739,5,2,172.0,528,7,144049,afe5caa1-317f-4a32-9508-b452a8698309,,
346,1880,1,1,57.4,125,10,152896,2add0b64-4c72-4f63-8c70-090b8faa1b80,,
296,1518,1,2,49.2,159,10,152896,2add0b64-4c72-4f63-8c70-090b8faa1b80,,
358,1880,1,3,59.4,155,10,152896,2add0b64-4c72-4f63-8c70-090b8faa1b80,,
214,1518,1,4,35.4,114,10,152896,2add0b64-4c72-4f63-8c70-090b8faa1b80,122,
227,1168,1,1,37.5,45,10,192071,a5587c89-a37a-4a61-a55b-c4675d71e957,,
306,1484,1,2,51.0,161,10,192071,a5587c89-a37a-4a61-a55b-c4675d71e957,,
444,1168,1,3,74.0,192,10,192071,a5587c89-a37a-4a61-a55b-c4675d71e957,,
179,1484,3,4,29.5,78,1,192071,a5587c89-a37a-4a61-a55b-c4675d71e957,77,
636,1568,1,1,106.0,307,10,130617,79e34349-2e66-495b-b9d1-6405cbc0cb38,,
355,1390,1,2,59.1,103,10,130617,79e34349-2e66-495b-b9d1-6405cbc0cb38,,
318,1390,1,3,53.0,86,10,130617,79e34349-2e66-495b-b9d1-6405cbc0cb38,,
282,2497,1,1,47.0,138,10,115546,36d05113-4a60-46f0-b7d2-8f36cc99ca31,,
454,1533,1,2,75.4,240,10,115546,36d05113-4a60-46f0-b7d2-8f36cc99ca31,,
749,2497,2,3,124.5,437,9,115546,36d05113-4a60-46f0-b7d2-8f36cc99ca31,,
546,1533,5,4,91.0,186,3,115546,36d05113-4a60-46f0-b7d2-8f36cc99ca31,336,
1027,1906,2,1,171.1,604,5,181021,7cfb9088-c1b7-4517-8b16-cdfd7a083272,,
336,2378,1,2,56.0,196,10,181021,7cfb9088-c1b7-4517-8b16-cdfd7a083272,,
408,2378,1,3,68.0,282,10,181021,7cfb9088-c1b7-4517-8b16-cdfd7a083272,,
637,1862,1,1,106.1,335,10,128638,96906d3c-1aaa-4040-b9ef-c7b8983d74e3,,
900,1447,5,2,150.0,570,6,128638,96906d3c-1aaa-4040-b9ef-c7b8983d74e3,,
641,1247,1,1,106.5,330,10,133192,063dc51c-afd8-4b3d-9dc9-8a46e93004fe,,
966,1762,2,2,161.0,485,8,133192,063dc51c-afd8-4b3d-9dc9-8a46e93004fe,,
497,1247,1,3,82.5,225,10,133192,063dc51c-afd8-4b3d-9dc9-8a46e93004fe,,
48,1762,5,4,8.0,44,4,133192,063dc51c-afd8-4b3d-9dc9-8a46e93004fe,71,
606,2441,1,1,101.0,325,9,155620,0535453f-6f0f-45b5-a189-a82eb4f5d52d,,
844,2313,5,2,140.4,425,7,155620,0535453f-6f0f-45b5-a189-a82eb4f5d52d,,
452,2234,1,1,75.2,187,10,178542,f5b4ba1b-7d13-4dd4-9f8f-2765ce87a4a6,,
473,2049,1,2,78.5,194,10,178542,f5b4ba1b-7d13-4dd4-9f8f-2765ce87a4a6,,
564,2234,2,3,94.0,394,8,178542,f5b4ba1b-7d13-4dd4-9f8f-2765ce87a4a6,,
612,2049,5,4,102.0,259,5,178542,f5b4ba1b-7d13-4dd4-9f8f-2765ce87a4a6,388,
740,2164,1,1,123.2,244,10,113764,60fef008-c308-4afa-aa7d-21becf6edc53,,
551,2215,1,2,91.5,237,10,113764,60fef008-c308-4afa-aa7d-21becf6edc53,,
390,2164,5,3,65.0,176,3,113764,60fef008-c308-4afa-aa7d-21becf6edc53,,
300,1013,1,1,50.0,273,10,144975,92e7a203-2e9d-45fc-a36f-f4abd87da7cb,,300
195,2497,1,2,32.3,134,10,144975,92e7a203-2e9d-45fc-a36f-f4abd87da7cb,274,300
300,1013,5,1,50.0,248,8,121212,047f4ae8-9694-4e09-a2d8-743fb7c5bbe1,,300
285,1880,1,2,47.3,217,10,121212,047f4ae8-9694-4e09-a2d8-743fb7c5bbe1,249,300
300,2272,5,1,50.0,200,9,116530,727c29a3-452a-4b15-9a5b-9033328a846b,,300
247,2497,3,2,41.1,201,4,116530,727c29a3-452a-4b15-9a5b-9033328a846b,201,300
290,1056,1,1,48.2,168,10,129021,7cb15155-87fa-496e-92a3-3ef2754fead3,,300
249,1880,3,2,41.3,169,9,129021,7cb15155-87fa-496e-92a3-3ef2754fead3,169,300
288,1245,1,1,48.0,195,10,120767,08d78d58-c1cc-4c8e-8e7c-bb13c5190045,,300
289,1013,3,2,48.1,198,8,120767,08d78d58-c1cc-4c8e-8e7c-bb13c5190045,196,300
300,1906,5,1,50.0,263,8,150473,d7f2f25d-ac44-420e-aed8-bce8a24e11ba,,300
296,2272,3,2,49.2,266,5,150473,d7f2f25d-ac44-420e-aed8-bce8a24e11ba,264,300
300,2497,1,1,50.0,225,10,110342,8fa5c134-c498-41b5-9c3f-85f69c73e287,,300
228,1168,1,2,38.0,126,10,110342,8fa5c134-c498-41b5-9c3f-85f69c73e287,226,300
300,1303,5,1,50.0,243,5,192066,9411675f-fd08-4b41-8e4b-79d1a1736561,,300
276,1568,3,2,46.0,246,4,192066,9411675f-fd08-4b41-8e4b-79d1a1736561,244,300
300,1880,5,1,50.0,384,7,148076,93219d67-453e-47e8-819a-e4d879ccb5f8,,300
158,1533,1,2,26.2,132,10,148076,93219d67-453e-47e8-819a-e4d879ccb5f8,385,300
300,1484,5,1,50.0,323,7,188588,dc3c9718-8879-4554-ab79-8a6a356ea13d,,300
294,1906,3,2,49.0,325,7,188588,dc3c9718-8879-4554-ab79-8a6a356ea13d,324,300
296,1390,1,1,49.2,206,9,122435,74746b28-479c-4e76-bbe4-f45575e0c97c,,300
267,1676,1,2,44.3,169,10,122435,74746b28-479c-4e76-bbe4-f45575e0c97c,207,300
290,1447,1,1,48.2,184,10,101929,36a5b5ca-1987-412f-b808-05716c7d2ce9,,294
282,1245,3,2,47.0,185,6,101929,36a5b5ca-1987-412f-b808-05716c7d2ce9,185,294
300,2234,5,1,50.0,349,5,173314,192ccc32-6bca-4f6e-b0a0-c94e36ac5523,,300
165,1247,1,2,27.3,142,10,173314,192ccc32-6bca-4f6e-b0a0-c94e36ac5523,350,300
300,2441,5,1,50.0,217,7,175450,e0cf9f77-a0ef-4ded-995e-839d3ddbdee4,,300
266,2215,3,2,44.2,221,3,175450,e0cf9f77-a0ef-4ded-995e-839d3ddbdee4,218,300
300,2272,5,1,50.0,295,5,119908,34fc8c1f-3f4b-465f-ac04-2d6d1f53b1c5,,300
277,1739,1,2,46.1,254,10,119908,34fc8c1f-3f4b-465f-ac04-2d6d1f53b1c5,296,300
300,2378,5,1,50.0,219,7,104839,cce4a90d-2723-49d1-90a6-f75fd5b3e742,,300
211,1862,1,2,35.1,113,10,104839,cce4a90d-2723-49d1-90a6-f75fd5b3e742,220,300
260,1762,1,1,43.2,102,10,167929,5d307b66-318f-4516-a684-df963bccf472,,300
197,1013,3,2,32.5,103,3,167929,5d307b66-318f-4516-a684-df963bccf472,103,300
296,2164,1,1,49.2,183,10,135699,4d3b5dce-e3dd-4f3e-9024-b81354b19ae7,,300
205,2497,3,2,34.1,184,1,135699,4d3b5dce-e3dd-4f3e-9024-b81354b19ae7,184,300
300,2215,5,1,50.0,301,9,189759,05634bdd-03cf-4114-8609-497b4c937797,,300
294,1533,3,2,49.0,305,5,189759,05634bdd-03cf-4114-8609-497b4c937797,302,300
132,1762,1,1,22.0,49,10,192471,ab6cd2d3-462d-48a0-9a8b-bf52063c200d,,300
35,2234,3,2,5.5,51,1,192471,ab6cd2d3-462d-48a0-9a8b-bf52063c200d,50,300
270,1168,5,1,45.0,211,5,139576,14cd4fc9-4623-440c-929a-a4011f28c4e7,,270
222,2378,1,2,37.0,96,10,139576,14cd4fc9-4623-440c-929a-a4011f28c4e7,212,270
296,2441,1,1,49.2,230,10,142995,94d37190-848f-45ca-b991-6495cd1f2a9c,,300
287,1880,3,2,47.5,233,7,142995,94d37190-848f-45ca-b991-6495cd1f2a9c,231,300
296,1013,1,1,49.2,187,10,111704,d4c6884a-2e7c-4571-9b8d-495405fd7199,,300
284,1247,1,2,47.2,151,9,111704,d4c6884a-2e7c-4571-9b8d-495405fd7199,188,300
299,2313,1,1,49.5,218,10,145163,f0c003f9-08cc-49cd-a442-8dc43a4bb6c1,,300
219,1056,3,2,36.3,224,4,145163,f0c003f9-08cc-49cd-a442-8dc43a4bb6c1,219,300
300,1447,5,1,50.0,194,9,164620,09248cc7-7d9e-4856-a753-8737c4c26e99,,300
292,2497,3,2,48.4,197,5,164620,09248cc7-7d9e-4856-a753-8737c4c26e99,195,300
300,1303,1,1,50.0,262,10,126920,f29f175e-8a2b-496e-81f9-ce7f07b0206e,,300
281,1739,3,2,46.5,263,5,126920,f29f175e-8a2b-496e-81f9-ce7f07b0206e,263,300
134,1390,1,1,22.2,58,10,158468,d05a3f98-4a7c-4c71-b99f-b898d7e32c60,,300
37,1518,3,2,6.1,61,4,158468,d05a3f98-4a7c-4c71-b99f-b898d7e32c60,59,300
300,2049,5,1,50.0,261,8,160705,725a77e9-e8d1-44ae-8d1c-4b19d0996aa1,,300
272,1484,3,2,45.2,262,4,160705,725a77e9-e8d1-44ae-8d1c-4b19d0996aa1,262,300
153,2164,1,1,25.3,87,10,192496,ca469ed3-b5c6-4c1a-a289-186e71d874be,,300
116,1245,3,2,19.2,91,,192496,ca469ed3-b5c6-4c1a-a289-186e71d874be,88,300
293,1568,1,1,48.5,189,10,124393,0178bb07-8fcc-4752-ba73-853c07a2deb6,,300
268,1056,3,2,44.4,191,5,124393,0178bb07-8fcc-4752-ba73-853c07a2deb6,190,300
274,2313,1,1,45.4,184,10,165204,5a675a82-8996-4da1-b178-ef1dbba08b2a,,300
176,2272,3,2,29.2,187,3,165204,5a675a82-8996-4da1-b178-ef1dbba08b2a,185,300
300,1245,5,1,50.0,324,5,153447,366473c8-356f-49a2-b31c-1678c0580f0d,,300
286,1390,1,2,47.4,166,10,153447,366473c8-356f-49a2-b31c-1678c0580f0d,325,300
300,1533,5,1,50.0,270,7,128776,f2fac925-635f-4191-9206-9d3365d6bd97,,300
268,1906,3,2,44.4,273,4,128776,f2fac925-635f-4191-9206-9d3365d6bd97,271,300
253,1484,1,1,42.1,151,10,108654,183b22a9-4bfb-47f4-9226-b2c63457e801,,300
152,2215,3,2,25.2,156,4,108654,183b22a9-4bfb-47f4-9226-b2c63457e801,152,300
300,1168,5,1,50.0,216,8,124568,81a22f6b-37fb-450b-9f35-93b9c93204d0,,300
270,2234,1,2,45.0,169,10,124568,81a22f6b-37fb-450b-9f35-93b9c93204d0,217,300
298,2378,1,1,49.4,200,10,141864,d09bc46d-6f53-4746-913d-b13ddac7fbf8,,300
263,1247,1,2,43.5,157,10,141864,d09bc46d-6f53-4746-913d-b13ddac7fbf8,201,300
300,2441,5,1,50.0,271,8,146840,b33ce936-639a-470a-a812-3c4863718893,,300
300,2049,1,2,50.0,199,10,146840,b33ce936-639a-470a-a812-3c4863718893,272,300
299,1013,1,1,49.5,259,10,123900,e87b3bc4-ec23-438a-b91f-1956dcfe705f,,300
299,1862,1,2,49.5,231,10,123900,e87b3bc4-ec23-438a-b91f-1956dcfe705f,260,300
300,1447,5,1,50.0,176,9,186098,b8996470-3197-40b7-ae76-45deeae426c5,,300
237,1518,3,2,39.3,177,2,186098,b8996470-3197-40b7-ae76-45deeae426c5,177,300
300,2164,5,1,50.0,261,4,176214,6eab7dc9-72fb-41dc-82ad-1ce3af1b6343,,300
288,1676,1,2,48.0,206,10,176214,6eab7dc9-72fb-41dc-82ad-1ce3af1b6343,262,300
300,1484,5,1,50.0,192,8,167971,1f3d201f-6194-4296-9f02-695557d1b5ab,,300
238,1880,3,2,39.4,193,3,167971,1f3d201f-6194-4296-9f02-695557d1b5ab,193,300
292,1568,1,1,48.4,195,10,125121,aca42ead-023b-48e5-963b-0dd2b7517159,,300
260,2272,3,2,43.2,197,3,125121,aca42ead-023b-48e5-963b-0dd2b7517159,196,300
279,1056,1,1,46.3,211,10,105623,ed6e4968-ba48-47ac-98c2-eadeed60863f,,300
235,1739,3,2,39.1,212,2,105623,ed6e4968-ba48-47ac-98c2-eadeed60863f,212,300
300,2234,5,1,50.0,233,8,124218,04b3ca3f-c563-47e2-91e5-524ebc37c70f,,300
264,1013,5,2,44.0,189,8,124218,04b3ca3f-c563-47e2-91e5-524ebc37c70f,205,264
255,1247,1,1,42.3,130,10,109029,de8cddac-482f-428e-8b86-a4bf46f65417,,300
179,1762,3,2,29.5,134,3,109029,de8cddac-482f-428e-8b86-a4bf46f65417,131,300
300,1533,5,1,50.0,250,8,192047,6f7dfc63-def4-48b4-8931-b0e35a126b0b,,300
234,2441,1,2,39.0,148,10,192047,6f7dfc63-def4-48b4-8931-b0e35a126b0b,251,300
198,1862,1,1,33.0,133,10,100641,a0fb3daa-0357-418f-9906-0ea0c21c2130,,300
178,1168,3,2,29.4,134,1,100641,a0fb3daa-0357-418f-9906-0ea0c21c2130,134,300
237,1390,1,1,39.3,100,10,161491,82303884-432c-43c1-8088-79117f351a0c,,300
96,2497,3,2,16.0,101,2,161491,82303884-432c-43c1-8088-79117f351a0c,101,300
300,1518,1,1,50.0,225,10,179955,ed3395e4-538a-4f75-9bca-920e490ca0f2,,300
278,1676,1,2,46.2,169,10,179955,ed3395e4-538a-4f75-9bca-920e490ca0f2,226,300
300,1906,5,1,50.0,327,4,162473,1cba00d4-11ac-436a-b312-75098361dc9b,,300
300,2049,5,2,50.0,326,8,162473,1cba00d4-11ac-436a-b312-75098361dc9b,328,300
300,1447,5,1,50.0,241,8,150110,a2997009-5ba4-4e64-a413-657fee3ab5ff,,300
257,2164,1,2,42.5,194,10,150110,a2997009-5ba4-4e64-a413-657fee3ab5ff,242,300
273,1880,1,1,45.3,226,10,103548,d4362239-b9b0-4956-9b02-fb58a939f9e0,,300
269,1906,3,2,44.5,230,4,103548,d4362239-b9b0-4956-9b02-fb58a939f9e0,227,300
298,1447,1,1,49.4,294,10,150316,3b2d939a-b167-4b7d-b325-0f27a6f81307,,300
299,1390,1,2,49.5,183,10,150316,3b2d939a-b167-4b7d-b325-0f27a6f81307,295,300
300,1762,5,1,50.0,236,8,154427,db4420f2-e0c7-4a60-b788-4b778bbdfbbc,,300
282,1168,3,2,47.0,240,5,154427,db4420f2-e0c7-4a60-b788-4b778bbdfbbc,237,300
300,2441,5,1,50.0,224,7,140031,e26576bb-eef5-4aca-9dd0-8cd19aee6b38,,300
293,1484,3,2,48.5,225,5,140031,e26576bb-eef5-4aca-9dd0-8cd19aee6b38,225,300
132,1247,1,1,22.0,75,10,126306,ddaedc22-5b08-4e3b-bb5a-19d609ccf9cf,,300
66,1862,3,2,11.0,76,,126306,ddaedc22-5b08-4e3b-bb5a-19d609ccf9cf,76,300
300,2378,5,1,50.0,259,5,138140,0f8372bb-b174-407e-9fb9-f42fa5c265e7,,300
298,1013,3,2,49.4,260,6,138140,0f8372bb-b174-407e-9fb9-f42fa5c265e7,260,300
260,2313,1,1,43.2,214,10,103308,7987130a-4709-41b2-bab8-1316bf316dcd,,300
254,1739,3,2,42.2,215,3,103308,7987130a-4709-41b2-bab8-1316bf316dcd,215,300
300,1676,5,1,50.0,225,9,118856,9c50f72b-69c1-48c1-9a01-296ed3d1daf5,,300
279,2497,3,2,46.3,228,5,118856,9c50f72b-69c1-48c1-9a01-296ed3d1daf5,226,300
291,1303,1,1,48.3,221,10,115579,7ee20d54-8011-4299-8805-5eeda637e41c,,300
280,1056,3,2,46.4,222,6,115579,7ee20d54-8011-4299-8805-5eeda637e41c,222,300
276,1518,1,1,46.0,173,10,104109,6acdc393-0a65-4ce7-9309-f5989898d700,,300
252,1245,3,2,42.0,174,3,104109,6acdc393-0a65-4ce7-9309-f5989898d700,174,300
299,2215,1,1,49.5,198,10,180180,9b187970-a8f5-426c-8e89-8ef874b6ffed,,300
210,2049,1,2,35.0,102,10,180180,9b187970-a8f5-426c-8e89-8ef874b6ffed,199,300
286,2313,1,1,47.4,199,10,153808,64d8478f-46af-4514-a9a6-20a1031720ed,,300
159,1568,3,2,26.3,202,,153808,64d8478f-46af-4514-a9a6-20a1031720ed,200,300
300,1568,5,1,50.0,340,5,116647,c6acde32-4392-4a5b-82be-99ff1f3bf9b4,,300
295,1739,1,2,49.1,333,10,116647,c6acde32-4392-4a5b-82be-99ff1f3bf9b4,341,300
300,1880,5,1,50.0,312,7,162655,177deefd-5d04-42b4-9d8c-d1c76e085e60,,300
272,2215,1,2,45.2,286,10,162655,177deefd-5d04-42b4-9d8c-d1c76e085e60,313,300
300,1447,5,1,50.0,217,8,120535,2c87c98d-c32a-4e03-89a7-e65fb4076aeb,,300
262,1676,1,2,43.4,177,10,120535,2c87c98d-c32a-4e03-89a7-e65fb4076aeb,218,300
300,1762,5,1,50.0,256,8,152895,1a9c33c9-5107-42b2-9660-131c4bd7c602,,300
259,2378,1,2,43.1,196,10,152895,1a9c33c9-5107-42b2-9660-131c4bd7c602,257,300
300,2234,5,1,50.0,242,9,144341,54eab8b8-d773-4497-aab7-3561d28e2d24,,300
279,1862,1,2,46.3,204,10,144341,54eab8b8-d773-4497-aab7-3561d28e2d24,243,300
298,1906,1,1,49.4,238,10,167004,1ba85c46-e2c5-4972-838a-1660ad8162c4,,300
256,2441,1,2,42.4,182,9,167004,1ba85c46-e2c5-4972-838a-1660ad8162c4,239,300
282,1168,5,1,47.0,177,7,162208,b17c33b3-abd8-40b0-97ea-1071999f2e2d,,282
245,1013,3,2,40.5,179,4,162208,b17c33b3-abd8-40b0-97ea-1071999f2e2d,178,282
272,1245,1,1,45.2,163,10,125180,6c98f00d-0dfa-4d5a-9b66-8548e026e24c,,300
271,2497,1,2,45.1,145,10,125180,6c98f00d-0dfa-4d5a-9b66-8548e026e24c,164,300
300,2272,5,1,50.0,308,7,164818,f4bc2411-b302-46ff-8f2b-8201ae99aeee,,300
219,1303,1,2,36.3,219,10,164818,f4bc2411-b302-46ff-8f2b-8201ae99aeee,309,300
268,2049,1,1,44.4,148,10,108618,ca8ca6ef-30a6-4d7c-ba50-fb7c1189cfa3,,300
297,1533,3,2,49.3,149,9,108618,ca8ca6ef-30a6-4d7c-ba50-fb7c1189cfa3,149,300
300,1518,5,1,50.0,291,6,187081,e53be45f-8e30-40d7-ba34-5713d4e3d54e,,300
259,2164,1,2,43.1,202,10,187081,e53be45f-8e30-40d7-ba34-5713d4e3d54e,292,300
300,1484,5,1,50.0,230,7,127281,521e78e7-9d4c-484b-81d7-44b7320593a0,,300
249,1533,1,2,41.3,167,10,127281,521e78e7-9d4c-484b-81d7-44b7320593a0,231,300
300,1676,5,1,50.0,226,9,106801,18743990-7e3b-4932-88cd-b03ea4773741,,300
284,1245,1,2,47.2,223,10,106801,18743990-7e3b-4932-88cd-b03ea4773741,227,300
289,1906,1,1,48.1,254,10,146321,dce6d9da-c63d-4121-bcfd-1c3869f6b4e3,,300
271,2215,3,2,45.1,255,5,146321,dce6d9da-c63d-4121-bcfd-1c3869f6b4e3,255,300
300,2234,5,1,50.0,228,9,161870,15bbba4d-5dff-4627-b241-bcc3609dd21a,,300
300,2378,3,2,50.0,232,9,161870,15bbba4d-5dff-4627-b241-bcc3609dd21a,229,300
300,1168,1,1,50.0,210,10,167138,dd979c35-c46d-42d2-94d1-c4ac91c3015d,,300
300,1247,5,2,50.0,205,7,167138,dd979c35-c46d-42d2-94d1-c4ac91c3015d,211,300
300,2272,5,1,50.0,243,8,114083,3d104257-039f-4788-9a21-775ac3d852dc,,300
284,1056,3,2,47.2,247,3,114083,3d104257-039f-4788-9a21-775ac3d852dc,244,300
300,1862,5,1,50.0,241,7,131825,fe22d069-cea3-45f6-8c22-7369aa254734,,300
300,1762,1,2,50.0,232,10,131825,fe22d069-cea3-45f6-8c22-7369aa254734,242,300
300,2497,5,1,50.0,208,7,182176,8023441d-2499-4bc9-8197-1323a53b0181,,300
281,1518,1,2,46.5,177,10,182176,8023441d-2499-4bc9-8197-1323a53b0181,209,300
300,2313,5,1,50.0,235,9,192874,b6792d16-f889-46c3-86f5-29dcdbe5593d,,300
248,1303,3,2,41.2,238,4,192874,b6792d16-f889-46c3-86f5-29dcdbe5593d,236,300
298,2049,1,1,49.4,210,10,181354,a2884646-fbfa-423b-9622-f05cf28811c4,,300
250,1880,3,2,41.4,214,4,181354,a2884646-fbfa-423b-9622-f05cf28811c4,211,300
297,2164,1,1,49.3,273,10,172668,0281d23a-07e4-46d4-9a64-c8a2ab6da196,,300
271,1390,1,2,45.1,215,10,172668,0281d23a-07e4-46d4-9a64-c8a2ab6da196,274,300
120,1906,5,1,20.0,117,9,176145,9ca754e9-e3b0-4350-bea9-53ea085d29ab,,120
119,1013,3,2,19.5,123,8,176145,9ca754e9-e3b0-4350-bea9-53ea085d29ab,118,120
120,2215,5,1,20.0,186,4,108906,47c7e1da-5b69-498e-87de-61c4f7bdfc05,,120
120,2441,5,2,20.0,161,9,108906,47c7e1da-5b69-498e-87de-61c4f7bdfc05,187,120
119,2164,1,1,19.5,127,10,140068,ab4356ce-8642-42e2-bc16-34c358d5d40c,,120
105,1013,3,2,17.3,128,3,140068,ab4356ce-8642-42e2-bc16-34c358d5d40c,128,120
114,1533,1,1,19.0,101,10,109808,efde75c4-5a80-4c14-bc13-484e64c0dbc8,,120
100,1906,3,2,16.4,102,4,109808,efde75c4-5a80-4c14-bc13-484e64c0dbc8,102,120
120,2272,5,1,20.0,145,6,161576,9e622e21-0e10-4e56-82b8-dfc6ac446fbb,,120
118,1739,1,2,19.4,137,10,161576,9e622e21-0e10-4e56-82b8-dfc6ac446fbb,146,120
115,1676,1,1,19.1,153,10,175167,5e8f1425-11ce-44f8-ba8e-7c651f046e81,,120
120,2441,3,2,20.0,154,5,175167,5e8f1425-11ce-44f8-ba8e-7c651f046e81,154,120
120,1168,5,1,20.0,159,3,185886,f61fca7b-595e-44a2-a668-631c80a0a92f,,120
100,2164,3,2,16.4,162,4,185886,f61fca7b-595e-44a2-a668-631c80a0a92f,160,120
120,2215,5,1,20.0,154,4,105733,40fe6376-86e6-4981-a39d-c1d1f1518770,,120
108,1533,1,2,18.0,121,10,105733,40fe6376-86e6-4981-a39d-c1d1f1518770,155,120
120,1739,5,1,20.0,149,4,162063,afd3ab3b-6d80-4530-a4f6-2f1b33eece5d,,120
113,1013,3,2,18.5,152,5,162063,afd3ab3b-6d80-4530-a4f6-2f1b33eece5d,150,120
120,1906,5,1,20.0,143,5,108749,a5319cb4-dc17-48cf-b28f-f8aab3ce0597,,120
109,1676,3,2,18.1,144,5,108749,a5319cb4-dc17-48cf-b28f-f8aab3ce0597,144,120
120,2272,5,1,20.0,130,3,116844,7acf866c-7c1d-4882-9ab9-494aee91dc26,,120
120,1168,5,2,20.0,118,8,116844,7acf866c-7c1d-4882-9ab9-494aee91dc26,131,120
120,1533,5,1,20.0,183,7,176719,701dd5c2-7545-4238-9135-8af5d03bffa1,,120
111,2441,1,2,18.3,97,10,176719,701dd5c2-7545-4238-9135-8af5d03bffa1,184,120
100,2164,1,1,16.4,58,10,108991,def8361b-971c-482a-94c7-e0d2d733c27f,,120
40,1739,3,2,6.4,59,1,108991,def8361b-971c-482a-94c7-e0d2d733c27f,59,120
120,1906,5,1,20.0,173,6,154903,a24a7745-db5c-4813-8cc7-07e6de76c049,,120
48,2215,5,2,8.0,76,3,154903,a24a7745-db5c-4813-8cc7-07e6de76c049,82,48
117,2272,1,1,19.3,124,10,146578,f3200b9d-e965-4fae-ae18-f5935e4ebc89,,120
109,1013,3,2,18.1,128,4,146578,f3200b9d-e965-4fae-ae18-f5935e4ebc89,125,120
120,1676,5,1,20.0,162,7,109249,5413ac82-2f63-4dc0-bbe3-a3e9179fbfd5,,120
118,1533,3,2,19.4,166,4,109249,5413ac82-2f63-4dc0-bbe3-a3e9179fbfd5,163,120
120,1739,5,1,20.0,153,6,157033,b5d6c4f2-f288-4738-9342-ed12c5b8cbdd,,120
120,1168,5,2,20.0,144,7,157033,b5d6c4f2-f288-4738-9342-ed12c5b8cbdd,154,120
90,1676,5,1,15.0,125,8,185671,b499509c-f843-4fb9-8ab2-9eb2d0bdfcaa,,90
88,2215,1,2,14.4,108,10,185671,b499509c-f843-4fb9-8ab2-9eb2d0bdfcaa,126,90
116,1168,1,1,19.2,78,10,133994,9342b2f1-87ce-4f3c-9e45-8078c70b721a,,120
74,1013,3,2,12.2,79,4,133994,9342b2f1-87ce-4f3c-9e45-8078c70b721a,79,120
120,2441,5,1,20.0,146,5,135378,33ebc8ca-bff6-48a1-9c44-06f77c6db92b,,120
117,1906,3,2,19.3,149,9,135378,33ebc8ca-bff6-48a1-9c44-06f77c6db92b,147,120
120,2272,1,1,20.0,122,10,171039,cad94f27-6892-4437-a971-f41c5ef74c17,,120
116,2164,3,2,19.2,123,4,171039,cad94f27-6892-4437-a971-f41c5ef74c17,123,120
120,1303,5,1,20.0,168,6,112683,be9d9a2c-b9a0-441b-acca-f019c9dedca3,,120
120,1676,5,2,20.0,167,9,112683,be9d9a2c-b9a0-441b-acca-f019c9dedca3,169,120
120,1056,5,1,20.0,138,8,184624,44405112-e585-49e0-9b83-3a07686053d4,,120
109,2378,3,2,18.1,141,4,184624,44405112-e585-49e0-9b83-3a07686053d4,139,120
120,2313,5,1,20.0,118,9,139384,3ea2c726-b46e-40aa-8db5-3668cf16ff17,,120
87,2441,3,2,14.3,121,2,139384,3ea2c726-b46e-40aa-8db5-3668cf16ff17,119,120
120,1533,1,1,20.0,133,10,100156,aa8210c9-d157-460e-a9d1-765f662b298f,,120
120,1245,5,2,20.0,122,5,100156,aa8210c9-d157-460e-a9d1-765f662b298f,134,120
120,1762,5,1,20.0,117,5,175072,7195aec0-3e09-4faa-97be-8b67c89c80c7,,120
94,2234,3,2,15.4,118,5,175072,7195aec0-3e09-4faa-97be-8b67c89c80c7,118,120
66,2049,5,1,11.0,100,4,131474,597d1a41-b712-4ee3-a1d2-e7944ec5606e,,66
61,1168,3,2,10.1,103,2,131474,597d1a41-b712-4ee3-a1d2-e7944ec5606e,101,66
120,2164,5,1,20.0,129,8,155132,63e968ca-99e7-4f06-8f85-a8b4b4c72f85,,120
120,1880,5,2,20.0,101,8,155132,63e968ca-99e7-4f06-8f85-a8b4b4c72f85,130,120
120,1906,5,1,20.0,173,7,149342,29c439e0-73d0-4443-8008-a218711c2d6f,,120
94,2272,1,2,15.4,76,10,149342,29c439e0-73d0-4443-8008-a218711c2d6f,174,120
120,1303,5,1,20.0,210,4,117133,826d7809-6280-4da5-aad0-3f9124aa4da6,,120
114,1390,1,2,19.0,161,10,117133,826d7809-6280-4da5-aad0-3f9124aa4da6,211,120
119,1245,1,1,19.5,89,10,155540,af80bc77-9c84-4904-85ed-ddc289c0d2c5,,120
54,1739,3,2,9.0,73,,155540,af80bc77-9c84-4904-85ed-ddc289c0d2c5,73,96
120,1762,5,1,20.0,148,7,150272,bf5f397a-8e9f-483e-92b3-348308892f23,,120
120,2164,3,2,20.0,151,6,150272,bf5f397a-8e9f-483e-92b3-348308892f23,149,120
120,1013,5,1,20.0,182,7,117186,aaebc3d5-d94f-4ee5-acde-60ce14887876,,120
