,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
287,3,337,1,1,India,Krunal Pandya,Mark Wood,,48,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,47.3,0,118885,180.50,94.00,4,0,38,STRAIGHT BALL,15,LOFT COVER,0,0,3,47,282,5,0,0,5,0,0,0,0,0
288,4,337,1,1,India,Krunal Pandya,Mark Wood,,48,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,47.4,0,118886,81.00,-142.50,6,0,36,BOUNCER,31,UPPER CUT,1,0,4,47,288,5,0,0,5,0,0,0,0,0
289,5,337,1,1,India,Krunal Pandya,Mark Wood,,48,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,47.5,1,118887,81.00,-142.50,1,0,8,OFF CUTTER,58,PULL SHOT,0,0,5,47,289,5,0,0,5,0,0,0,0,0
290,6,337,1,1,India,Krunal Pandya,Mark Wood,,48,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,47.5,0,118888,-83.00,-77.50,1,0,8,OFF CUTTER,58,PULL SHOT,0,0,6,47,290,5,0,0,5,0,0,0,0,0
291,7,337,1,1,India,K L Rahul,Mark Wood,,48,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,47.6,0,118889,-139.00,59.50,2,0,46,LEGCUTTER,51,FRONTFOOT COVERDRIVE,0,0,7,47,292,5,0,0,5,0,0,0,0,0
292,1,337,1,1,India,Krunal Pandya,Tom Curran,,49,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,48.1,0,118890,-119.50,-15.50,1,0,38,STRAIGHT BALL,40,FLICK,0,0,1,48,293,5,1,0,5,0,0,0,0,0
293,2,337,1,1,India,K L Rahul,Tom Curran,,49,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,48.2,0,118891,101.50,103.50,1,0,39,ANGLED IN,40,FLICK,0,0,2,48,294,5,0,0,5,0,0,0,0,0
294,3,337,1,1,India,Krunal Pandya,Tom Curran,,49,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,48.3,0,118892,156.00,43.00,1,0,20,BACKHAND SLOWER,15,LOFT COVER,0,0,3,48,295,5,0,0,5,0,0,0,0,0
295,4,337,1,1,India,K L Rahul,Tom Curran,,49,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,48.4,0,118893,-136.50,-4.50,1,0,38,STRAIGHT BALL,59,SQUARE DRIVE,0,0,4,48,296,5,0,0,5,0,0,0,0,0
296,5,337,1,1,India,Krunal Pandya,Tom Curran,,49,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,48.5,1,118894,92.50,124.50,1,0,36,BOUNCER,58,PULL SHOT,1,0,5,48,297,5,0,0,5,0,0,0,0,0
297,6,337,1,1,India,Krunal Pandya,Tom Curran,,49,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,48.5,0,118895,90.50,143.00,1,0,20,BACKHAND SLOWER,6,BACKFOOT OFF DRIVE,0,0,6,48,298,5,0,0,5,0,0,0,0,0
298,7,337,1,1,India,K L Rahul,Tom Curran,,49,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,48.6,0,118896,110.50,191.00,6,0,39,ANGLED IN,11,LOFT ON,0,0,7,48,304,5,0,1,6,0,0,0,0,0
299,1,337,1,1,India,Krunal Pandya,Mark Wood,,50,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,49.1,0,118897,-138.00,-90.50,4,0,8,OFF CUTTER,58,PULL SHOT,0,0,1,49,308,5,1,0,6,0,0,0,0,0
300,2,337,1,1,India,Krunal Pandya,Mark Wood,,50,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,49.2,0,118898,-82.50,-64.00,1,0,39,ANGLED IN,52,BACKFOOT COVERDRIVE,0,0,2,49,309,5,0,0,6,0,0,0,0,0
301,3,337,1,1,India,K L Rahul,Mark Wood,,50,3,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,49.3,1,118899,-82.50,-64.00,1,0,39,ANGLED IN,18,SLOG SHOT,0,0,3,49,310,5,0,0,6,0,0,0,0,0
302,4,337,1,1,India,Krunal Pandya,Mark Wood,,50,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,49.4,0,118900,-134.50,136.00,1,0,39,ANGLED IN,11,LOFT ON,0,0,4,49,311,5,0,0,6,0,0,0,0,0
303,5,337,1,1,India,K L Rahul,Mark Wood,,50,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,49.5,0,118901,-132.50,52.50,2,0,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,5,49,313,5,0,0,6,0,0,0,0,0
304,6,337,1,1,India,K L Rahul,Mark Wood,,50,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,49.6,0,118902,55.50,-135.00,4,0,39,ANGLED IN,99,SCOOP,0,0,6,49,317,5,0,0,6,0,0,0,0,0
305,1,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,0,118903,-45.00,56.50,0,0,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
306,2,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,0,118904,-41.00,-41.50,0,0,42,OUTSWINGER,44,GLIDE,0,0,2,0,0,0,0,0,0,0,0,0,0,0
307,3,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,1,3,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,0.3,1,118905,-41.00,-41.50,1,0,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
308,4,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,0,118906,-41.00,-41.50,0,0,41,INSWINGER,49,FORWARD DEFENCE,0,0,4,0,1,0,0,0,0,0,0,0,0,0
309,5,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,0,118907,55.50,71.50,0,0,41,INSWINGER,49,FORWARD DEFENCE,0,0,5,0,1,0,0,0,0,0,0,0,0,0
310,6,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,0,118908,72.00,54.00,1,0,41,INSWINGER,97,BACKFOOT PUSH,0,0,6,0,2,0,0,0,0,0,0,0,0,0
311,1,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,0,118909,-86.50,8.00,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,1,1,2,0,1,0,0,0,0,0,0,0
312,2,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.2,0,118910,103.50,92.00,2,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,1,4,0,0,0,0,0,0,0,0,0
313,3,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,0,118911,103.50,92.00,0,0,43,NIPBACKER,53,STRAIGHT DRIVE,0,0,3,1,4,0,0,0,0,0,0,0,0,0
314,4,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,2,4,5 (WD),5,0,0,0,0,0,5,1,0,0,0,1,0,0,,,0,1.4,1,118912,103.50,92.00,5,0,43,NIPBACKER,54,LEG GLANCE,0,0,4,1,9,0,0,0,0,0,0,0,0,0
315,5,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,0,118913,-52.00,88.50,0,0,38,STRAIGHT BALL,84,OFF DRIVE,0,0,5,1,9,0,0,0,0,0,0,0,0,0
316,6,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,0,118914,47.50,94.50,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,1,9,0,0,0,0,0,0,0,0,0
317,7,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,0,118915,47.50,94.50,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,7,1,9,0,0,0,0,0,0,0,0,0
318,1,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,3,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.1,0,118916,-121.00,101.50,2,0,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,1,2,11,0,1,0,0,0,0,0,0,0
319,2,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,0,118917,71.00,80.00,1,0,41,INSWINGER,97,BACKFOOT PUSH,0,0,2,2,12,0,0,0,0,0,0,0,0,0
320,3,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,0,118918,5.00,53.00,0,0,41,INSWINGER,49,FORWARD DEFENCE,0,0,3,2,12,0,0,0,0,0,0,0,0,0
321,4,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,0,118919,-77.50,-15.00,0,0,41,INSWINGER,59,SQUARE DRIVE,0,0,4,2,12,0,0,0,0,0,0,0,0,0
322,5,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,3,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,2.5,1,118920,-77.50,-15.00,1,0,41,INSWINGER,54,LEG GLANCE,0,0,5,2,13,0,0,0,0,0,0,0,0,0
323,6,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,0,118921,53.50,38.50,0,0,41,INSWINGER,27,FORWARD PUSH,0,0,6,2,13,0,0,0,0,0,0,0,0,0
324,7,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,0,118922,-33.00,55.50,0,0,41,INSWINGER,49,FORWARD DEFENCE,0,0,7,2,13,0,0,0,0,0,0,0,0,0
325,1,337,2,3,England,Jason Roy,Prasidh Krishna,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,0,118923,42.50,111.00,0,0,39,ANGLED IN,47,ON DRIVE,0,0,1,3,13,0,1,0,0,0,0,0,0,0
326,2,337,2,3,England,Jason Roy,Prasidh Krishna,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,0,118924,42.50,111.00,0,0,43,NIPBACKER,51,FRONTFOOT COVERDRIVE,0,0,2,3,13,0,0,0,0,0,0,0,0,0
327,3,337,2,3,England,Jason Roy,Prasidh Krishna,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,0,118925,-40.00,36.00,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,3,13,0,0,0,0,0,0,0,0,0
328,4,337,2,3,England,Jason Roy,Prasidh Krishna,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,0,118926,-47.00,54.00,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,4,3,13,0,0,0,0,0,0,0,0,0
329,5,337,2,3,England,Jason Roy,Prasidh Krishna,,4,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.5,0,118927,-14.50,211.00,4,0,39,ANGLED IN,53,STRAIGHT DRIVE,0,0,5,3,17,0,0,0,0,0,0,0,0,0
330,6,337,2,3,England,Jason Roy,Prasidh Krishna,,4,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.6,0,118928,150.00,-72.00,4,0,39,ANGLED IN,58,PULL SHOT,0,0,6,3,21,0,0,0,0,0,0,0,0,0
331,1,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,5,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.1,0,118929,96.50,122.50,2,0,38,STRAIGHT BALL,58,PULL SHOT,0,0,1,4,23,0,1,0,0,0,0,0,0,0
332,2,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,0,118930,-79.00,43.00,0,0,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,2,4,23,0,0,0,0,0,0,0,0,0
333,3,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,0,118931,-59.50,35.50,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,4,23,0,0,0,0,0,0,0,0,0
334,4,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,0,118932,-82.50,28.50,0,0,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,4,4,23,0,0,0,0,0,0,0,0,0
335,5,337,2,3,England,Jonny Bairstow,Bhuvneshwar Kumar,,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.5,0,118933,65.00,96.50,1,0,41,INSWINGER,101,BACKFOOT ON DRIVE,0,0,5,4,24,0,0,0,0,0,0,0,0,0
336,6,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,0,118934,65.00,96.50,0,0,43,NIPBACKER,49,FORWARD DEFENCE,0,0,6,4,24,0,0,0,0,0,0,0,0,0
337,1,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,6,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,5.1,0,118935,-13.00,217.50,6,0,39,ANGLED IN,13,LOFT STRAIGHT,0,0,1,5,30,0,1,0,0,0,0,0,0,0
338,2,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,0,118936,62.00,53.50,0,0,39,ANGLED IN,27,FORWARD PUSH,0,0,2,5,30,0,0,0,0,0,0,0,0,0
339,3,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,6,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,5.3,0,118937,67.50,202.50,6,0,38,STRAIGHT BALL,11,LOFT ON,0,0,3,5,36,0,0,0,0,0,0,0,0,0
340,4,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,6,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.4,0,118938,-155.00,141.50,4,0,38,STRAIGHT BALL,15,LOFT COVER,0,0,4,5,40,0,0,0,0,0,0,0,0,0
341,5,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,6,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.5,0,118939,72.00,199.50,4,0,39,ANGLED IN,11,LOFT ON,0,0,5,5,44,0,0,0,0,0,0,0,0,0
342,6,337,2,3,England,Jonny Bairstow,Prasidh Krishna,,6,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,5.6,0,118940,-60.00,84.50,2,0,39,ANGLED IN,84,OFF DRIVE,0,0,6,5,46,0,0,0,0,0,0,0,0,0
343,1,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,7,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,6.1,1,118941,-60.00,84.50,1,0,41,INSWINGER,37,SD FLICK,0,0,1,6,47,0,1,0,0,0,0,0,0,0
344,2,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,7,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,6.1,0,118942,-175.50,-17.00,4,0,38,STRAIGHT BALL,16,BACKFOOT SQUARE DRIVE,0,0,2,6,51,0,0,1,1,0,1,0,0,0
345,3,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.2,0,118943,-20.50,10.50,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,6,51,0,0,0,1,0,0,0,0,0
346,4,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.3,0,118944,37.50,38.50,0,0,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,4,6,51,0,0,0,1,0,0,0,0,0
347,5,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,0,118945,-39.50,24.00,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,6,51,0,0,0,1,0,0,0,0,0
348,6,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,0,118946,-39.00,-50.50,0,0,38,STRAIGHT BALL,44,GLIDE,0,0,6,6,51,0,0,0,1,0,0,0,0,0
349,7,337,2,3,England,Jason Roy,Bhuvneshwar Kumar,,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.6,0,118947,-39.00,-50.50,0,0,39,ANGLED IN,37,SD FLICK,0,0,7,6,51,0,0,0,1,0,0,0,0,0
350,1,337,2,3,England,Jonny Bairstow,Shardul Thakur,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.1,0,118948,67.50,78.50,0,0,38,STRAIGHT BALL,58,PULL SHOT,0,0,1,7,51,0,1,0,1,0,0,0,0,0
351,2,337,2,3,England,Jonny Bairstow,Shardul Thakur,,8,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.2,0,118949,-63.00,93.00,2,0,38,STRAIGHT BALL,6,BACKFOOT OFF DRIVE,0,0,2,7,53,0,0,0,1,0,0,0,0,0
352,3,337,2,3,England,Jonny Bairstow,Shardul Thakur,,8,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.3,0,118950,118.00,80.50,2,0,39,ANGLED IN,58,PULL SHOT,0,0,3,7,55,0,0,0,1,0,0,0,0,0
353,4,337,2,3,England,Jonny Bairstow,Shardul Thakur,,8,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.4,0,118951,-112.50,59.00,2,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,4,7,57,0,0,0,1,0,0,0,0,0
354,5,337,2,3,England,Jonny Bairstow,Shardul Thakur,,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.5,0,118952,-112.50,59.00,0,0,36,BOUNCER,105,LEFT ALONE,1,0,5,7,57,0,0,0,1,0,0,0,0,0
355,6,337,2,3,England,Jonny Bairstow,Shardul Thakur,,8,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.6,0,118953,-158.50,-52.00,4,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,6,7,61,0,0,0,1,0,0,0,0,0
356,1,337,2,3,England,Jason Roy,Krunal Pandya,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.1,0,118954,-76.00,26.50,0,0,23,ARM BALL,27,FORWARD PUSH,0,0,1,8,61,0,1,0,1,0,0,0,0,0
357,2,337,2,3,England,Jason Roy,Krunal Pandya,,9,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,8.2,0,118955,55.50,211.00,4,0,10,ORTHODOX,46,FRONTFOOT PULL SHOT,0,0,2,8,65,0,0,0,1,0,0,0,0,0
358,3,337,2,3,England,Jason Roy,Krunal Pandya,,9,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,8.3,0,118956,93.50,118.50,2,0,10,ORTHODOX,18,SLOG SHOT,0,0,3,8,67,0,0,0,1,0,0,0,0,0
359,4,337,2,3,England,Jason Roy,Krunal Pandya,,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.4,0,118957,-18.00,51.50,0,0,10,ORTHODOX,27,FORWARD PUSH,0,0,4,8,67,0,0,0,1,0,0,0,0,0
360,5,337,2,3,England,Jason Roy,Krunal Pandya,,9,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,8.5,0,118958,178.50,20.00,4,0,23,ARM BALL,55,SWEEP SHOT,0,0,5,8,71,0,0,0,1,0,0,0,0,0
361,6,337,2,3,England,Jason Roy,Krunal Pandya,,9,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,8.6,0,118959,77.50,201.00,6,0,23,ARM BALL,11,LOFT ON,0,0,6,8,77,0,0,0,1,0,0,0,0,0
362,1,337,2,3,England,Jonny Bairstow,Shardul Thakur,,10,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,9.1,0,118960,174.50,-29.50,6,0,39,ANGLED IN,40,FLICK,0,0,1,9,83,0,1,0,1,0,0,0,0,0
363,2,337,2,3,England,Jonny Bairstow,Shardul Thakur,,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.2,0,118961,-80.00,29.00,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,9,83,0,0,0,1,0,0,0,0,0
364,3,337,2,3,England,Jonny Bairstow,Shardul Thakur,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.3,0,118962,-42.00,90.50,1,0,47,SLOWER BALL,84,OFF DRIVE,0,0,3,9,84,0,0,0,1,0,0,0,0,0
365,4,337,2,3,England,Jason Roy,Shardul Thakur,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.4,0,118963,-58.00,-36.00,1,0,38,STRAIGHT BALL,44,GLIDE,0,0,4,9,85,0,0,0,1,0,0,0,0,0
366,5,337,2,3,England,Jonny Bairstow,Shardul Thakur,,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.5,0,118964,-58.00,-36.00,0,0,47,SLOWER BALL,105,LEFT ALONE,0,0,5,9,85,0,0,0,1,0,0,0,0,0
367,6,337,2,3,England,Jonny Bairstow,Shardul Thakur,,10,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,9.6,0,118965,11.50,212.00,4,0,39,ANGLED IN,53,STRAIGHT DRIVE,0,0,6,9,89,0,0,0,1,0,0,0,0,0
368,1,337,2,3,England,Jason Roy,Krunal Pandya,,11,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.1,0,118966,-178.50,98.50,4,0,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,1,10,93,0,1,0,1,0,0,0,0,0
369,2,337,2,3,England,Jason Roy,Krunal Pandya,,11,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.2,0,118967,124.00,27.50,1,0,23,ARM BALL,97,BACKFOOT PUSH,0,0,2,10,94,0,0,0,1,0,0,0,0,0
370,3,337,2,3,England,Jonny Bairstow,Krunal Pandya,,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.3,0,118968,-45.00,41.00,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,3,10,94,0,0,0,1,0,0,0,0,0
371,4,337,2,3,England,Jonny Bairstow,Krunal Pandya,,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.4,0,118969,28.00,79.50,0,0,10,ORTHODOX,27,FORWARD PUSH,0,0,4,10,94,0,0,0,1,0,0,0,0,0
372,5,337,2,3,England,Jonny Bairstow,Krunal Pandya,,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.5,0,118970,-37.50,48.00,0,0,10,ORTHODOX,97,BACKFOOT PUSH,0,0,5,10,94,0,0,0,1,0,0,0,0,0
373,6,337,2,3,England,Jonny Bairstow,Krunal Pandya,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.6,0,118971,-37.50,48.00,0,0,23,ARM BALL,40,FLICK,0,0,6,10,94,0,0,0,1,0,0,0,0,0
374,1,337,2,3,England,Jason Roy,Kuldeep Yadav,,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.1,0,118972,145.50,34.00,1,0,34,CHINAMAN,58,PULL SHOT,0,0,1,11,95,0,1,0,1,0,0,0,0,0
375,2,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,12,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.2,0,118973,168.00,-26.00,4,0,31,WRONG ONE,58,PULL SHOT,0,0,2,11,99,0,0,0,1,0,0,0,0,0
376,3,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,12,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,11.3,0,118974,135.00,152.50,6,0,34,CHINAMAN,58,PULL SHOT,0,0,3,11,105,0,0,1,2,0,0,1,0,0
377,4,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,0,118975,-57.00,148.50,1,0,34,CHINAMAN,6,BACKFOOT OFF DRIVE,0,0,4,11,106,0,0,0,2,0,0,0,0,0
378,5,337,2,3,England,Jason Roy,Kuldeep Yadav,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,0,118976,9.00,-61.50,1,0,31,WRONG ONE,55,SWEEP SHOT,0,0,5,11,107,0,0,0,2,0,0,0,0,0
379,6,337,2,3,England,Jonny Bairstow,Kuldeep Yadav,,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.6,0,118977,-55.50,-44.00,0,0,34,CHINAMAN,36,CUT SHOT,0,0,6,11,107,0,0,0,2,0,0,0,0,0
380,1,337,2,3,England,Jason Roy,Krunal Pandya,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.1,0,118978,36.00,56.50,0,0,23,ARM BALL,49,FORWARD DEFENCE,0,0,1,12,107,0,1,0,2,0,0,0,0,0
381,2,337,2,3,England,Jason Roy,Krunal Pandya,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.2,0,118979,-64.50,134.50,1,0,10,ORTHODOX,84,OFF DRIVE,0,0,2,12,108,0,0,0,2,0,0,0,0,0
